ANO;ESTADO;CÓDIGO IBGE;Municípios;Vendas
2013;Alagoas ;2703106;IGACI;1718000
2013;Alagoas ;2703205;IGREJA NOVA;216500
2013;Alagoas ;2703304;INHAPI;1744000
2013;Alagoas ;2703403;JACARE DOS HOMENS;125000
2013;Alagoas ;2703502;JACUIPE;323000
2013;Alagoas ;2703601;JAPARATINGA;405000
2013;Alagoas ;2703700;JARAMATAIA;355000
2013;Alagoas ;2703759;JEQUIA DA PRAIA;570000
2013;Alagoas ;2703809;JOAQUIM GOMES;727500
2013;Alagoas ;2703908;JUNDIA;115000
2013;Alagoas ;2704005;JUNQUEIRO;2055000
2013;Alagoas ;2704104;LAGOA DA CANOA;1407000
2013;Alagoas ;2704203;LIMOEIRO DE ANADIA;1534000
2013;Alagoas ;2704302;MACEIO;180613358
2013;Alagoas ;2704401;MAJOR ISIDORO;1515000
2013;Alagoas ;2704906;MAR VERMELHO;135000
2013;Alagoas ;2704500;MARAGOGI;3958500
2013;Alagoas ;2704609;MARAVILHA;755000
2013;Alagoas ;2704708;MARECHAL DEODORO;8195000
2013;Alagoas ;2704807;MARIBONDO;4151500
2013;Alagoas ;2705002;MATA GRANDE;1160000
2013;Alagoas ;2705101;MATRIZ DE CAMARAGIBE;1677000
2013;Alagoas ;2705200;MESSIAS;2160000
2013;Alagoas ;2705309;MINADOR DO NEGRAO;159500
2013;Alagoas ;2705408;MONTEIROPOLIS;415000
2013;Alagoas ;2705507;MURICI;1662500
2013;Alagoas ;2705606;NOVO LINO;1580000
2013;Alagoas ;2705705;OLHO D AGUA DAS FLORES;3391500
2013;Alagoas ;2705804;OLHO D AGUA DO CASADO;733500
2013;Alagoas ;2706000;OLIVENCA;357500
2013;Alagoas ;2706109;OURO BRANCO;595000
2013;Alagoas ;2706307;PALMEIRA DOS INDIOS;10723000
2013;Alagoas ;2706406;PAO DE ACUCAR;1597000
2013;Alagoas ;2706422;PARICONHA;326500
2013;Alagoas ;2706448;PARIPUEIRA;2383000
2013;Alagoas ;2706505;PASSO DE CAMARAGIBE;495000
2013;Alagoas ;2706604;PAULO JACINTO;120000
2013;Alagoas ;2706703;PENEDO;7130000
2013;Alagoas ;2706802;PIACABUCU;985000
2013;Alagoas ;2706901;PILAR;3148500
2013;Alagoas ;2707107;PIRANHAS;2765000
2013;Alagoas ;2707206;POCO DAS TRINCHEIRAS;1007000
2013;Alagoas ;2707305;PORTO CALVO;2365000
2013;Alagoas ;2707404;PORTO DE PEDRAS;215000
2013;Alagoas ;2707503;PORTO REAL DO COLEGIO;1265000
2013;Alagoas ;2707602;QUEBRANGULO;445000
2013;Alagoas ;2707701;RIO LARGO;12551500
2013;Alagoas ;2708006;SANTANA DO IPANEMA;6557500
2013;Alagoas ;2708105;SANTANA DO MUNDAU;482500
2013;Alagoas ;2708303;SAO JOSE DA LAJE;984000
2013;Alagoas ;2708402;SAO JOSE DA TAPERA;2400000
2013;Alagoas ;2708501;SAO LUIS DO QUITUNDE;1266500
2013;Alagoas ;2708600;SAO MIGUEL DOS CAMPOS;8128523
2013;Alagoas ;2708709;SAO MIGUEL DOS MILAGRES;604500
2013;Alagoas ;2708808;SAO SEBASTIAO;3643500
2013;Alagoas ;2708907;SATUBA;2305000
2013;Alagoas ;2708956;SENADOR RUI PALMEIRA;260000
2013;Alagoas ;2709004;TANQUE D ARCA;218000
2013;Alagoas ;2709103;TAQUARANA;1770000
2013;Alagoas ;2709152;TEOTONIO VILELA;2855000
2013;Alagoas ;2709202;TRAIPU;615000
2013;Alagoas ;2709301;UNIAO DOS PALMARES;6173500
2013;Alagoas ;2709400;VICOSA;1859500
2013;Amazonas;1300029;ALVARAES;835000
2013;Amazonas;1300060;AMATURA;471088
2013;Amazonas;1300102;ANORI;1392267
2013;Amazonas;1300144;APUI;1679000
2013;Amazonas;1300300;AUTAZES;2931000
2013;Amazonas;1300409;BARCELOS;1303491
2013;Amazonas;1300508;BARREIRINHA;1743000
2013;Amazonas;1300607;BENJAMIN CONSTANT;224009
2013;Amazonas;1300631;BERURI;1233600
2013;Amazonas;1300680;BOA VISTA DO RAMOS;540000
2013;Amazonas;1300706;BOCA DO ACRE;3471000
2013;Amazonas;1300805;BORBA;1420000
2013;Amazonas;1300904;CANUTAMA;141600
2013;Amazonas;1301001;CARAUARI;911646
2013;Amazonas;1301100;CAREIRO;2422000
2013;Amazonas;1301159;CAREIRO DA VARZEA;1330000
2013;Amazonas;1301209;COARI;7000215
2013;Amazonas;1301308;CODAJAS;1422689
2013;Amazonas;1301407;EIRUNEPE;1216000
2013;Amazonas;1301506;ENVIRA;281000
2013;Amazonas;1301605;FONTE BOA;1205200
2013;Amazonas;1301654;GUAJARA;880000
2013;Amazonas;1301704;HUMAITA;5199000
2013;Amazonas;1301803;IPIXUNA;515000
2013;Amazonas;1301852;IRANDUBA;9609000
2013;Amazonas;1301902;ITACOATIARA;12943000
2013;Amazonas;1301951;ITAMARATI;181546
2013;Amazonas;1302009;ITAPIRANGA;1378000
2013;Amazonas;1302108;JAPURA;25600
2013;Amazonas;1302207;JURUA;203600
2013;Amazonas;1302306;JUTAI;507321
2013;Amazonas;1302405;LABREA;2749315
2013;Amazonas;1302504;MANACAPURU;12330000
2013;Amazonas;1302553;MANAQUIRI;1376400
2013;Amazonas;1302603;MANAUS;461188847
2013;Amazonas;1302702;MANICORE;1722000
2013;Amazonas;1302801;MARAA;389075
2013;Amazonas;1302900;MAUES;3470000
2013;Amazonas;1303007;NHAMUNDA;1994000
2013;Amazonas;1303106;NOVA OLINDA DO NORTE;2738000
2013;Amazonas;1303205;NOVO AIRAO;1617000
2013;Amazonas;1303304;NOVO ARIPUANA;292000
2013;Amazonas;1303403;PARINTINS;7483500
2013;Amazonas;1303502;PAUINI;415300
2013;Amazonas;1303536;PRESIDENTE FIGUEIREDO;5506000
2013;Amazonas;1303569;RIO PRETO DA EVA;2130000
2013;Amazonas;1303601;SANTA ISABEL DO RIO NEGRO;875000
2013;Amazonas;1303700;SANTO ANTONIO DO ICA;1052026
2013;Amazonas;1303809;SAO GABRIEL DA CACHOEIRA;4219864
2013;Amazonas;1303908;SAO PAULO DE OLIVENCA;527562
2013;Amazonas;1303957;SAO SEBASTIAO DO UATUMA;648000
2013;Amazonas;1304005;SILVES;805000
2013;Amazonas;1304062;TABATINGA;1033640
2013;Amazonas;1304104;TAPAUA;311600
2013;Amazonas;1304203;TEFE;7800793
2013;Amazonas;1304237;TONANTINS;616579
2013;Amazonas;1304260;UARINI;855834
2013;Amazonas;1304302;URUCARA;1195000
2013;Amazonas;1304401;URUCURITUBA;791000
2013;Amapá ;1600105;AMAPA;600000
2013;Amapá ;1600204;CALCOENE;580000
2013;Amapá ;1600212;CUTIAS;320000
2013;Amapá ;1600238;FERREIRA GOMES;1074000
2013;Amapá ;1600253;ITAUBAL;85000
2013;Amapá ;1600279;LARANJAL DO JARI;3851000
2013;Amapá ;1600303;MACAPA;101430800
2013;Amapá ;1600402;MAZAGAO;385000
2013;Amapá ;1600501;OIAPOQUE;4147000
2013;Amapá ;1600154;PEDRA BRANCA DO AMAPARI;1580000
2013;Amapá ;1600535;PORTO GRANDE;2181000
2013;Amapá ;1600600;SANTANA;17646000
2013;Amapá ;1600055;SERRA DO NAVIO;1770000
2013;Amapá ;1600709;TARTARUGALZINHO;1705000
2013;Amapá ;1600808;VITORIA DO JARI;545000
2013;Bahia;2900108;ABAIRA;552000
2013;Bahia;2900207;ABARE;1979500
2013;Bahia;2900306;ACAJUTIBA;1012704
2013;Bahia;2900355;ADUSTINA;1740500
2013;Bahia;2900405;AGUA FRIA;815000
2013;Bahia;2900603;AIQUARA;142000
2013;Bahia;2900702;ALAGOINHAS;23324127
2013;Bahia;2900801;ALCOBACA;2033000
2013;Bahia;2900900;ALMADINA;185000
2013;Bahia;2901007;AMARGOSA;3984000
2013;Bahia;2901106;AMELIA RODRIGUES;4733002
2013;Bahia;2901155;AMERICA DOURADA;920000
2013;Bahia;2901205;ANAGE;2557000
2013;Bahia;2901304;ANDARAI;740000
2013;Bahia;2901353;ANDORINHA;909000
2013;Bahia;2901403;ANGICAL;879500
2013;Bahia;2901502;ANGUERA;2705000
2013;Bahia;2901601;ANTAS;1002000
2013;Bahia;2901700;ANTONIO CARDOSO;1507000
2013;Bahia;2901809;ANTONIO GONCALVES;896000
2013;Bahia;2901908;APORA;1205000
2013;Bahia;2901957;APUAREMA;435000
2013;Bahia;2902054;ARACAS;1175000
2013;Bahia;2902005;ARACATU;2165000
2013;Bahia;2902104;ARACI;3626500
2013;Bahia;2902203;ARAMARI;314000
2013;Bahia;2902252;ARATACA;305000
2013;Bahia;2902302;ARATUIPE;968000
2013;Bahia;2902401;AURELINO LEAL;1125000
2013;Bahia;2902500;BAIANOPOLIS;966000
2013;Bahia;2902609;BAIXA GRANDE;2078000
2013;Bahia;2902658;BANZAE;916500
2013;Bahia;2902708;BARRA;2167031
2013;Bahia;2902807;BARRA DA ESTIVA;3770000
2013;Bahia;2902906;BARRA DO CHOCA;2426000
2013;Bahia;2903003;BARRA DO MENDES;364500
2013;Bahia;2903102;BARRA DO ROCHA;355000
2013;Bahia;2903201;BARREIRAS;30349542
2013;Bahia;2903235;BARRO ALTO;1058000
2013;Bahia;2903300;BARRO PRETO;81000
2013;Bahia;2903276;BARROCAS;955000
2013;Bahia;2903409;BELMONTE;643000
2013;Bahia;2903508;BELO CAMPO;1313000
2013;Bahia;2903607;BIRITINGA;1150000
2013;Bahia;2903706;BOA NOVA;685000
2013;Bahia;2903805;BOA VISTA DO TUPIM;1256000
2013;Bahia;2903904;BOM JESUS DA LAPA;8734500
2013;Bahia;2903953;BOM JESUS DA SERRA;457000
2013;Bahia;2904001;BONINAL;1431000
2013;Bahia;2904050;BONITO;635000
2013;Bahia;2904100;BOQUIRA;1408000
2013;Bahia;2904209;BOTUPORA;900000
2013;Bahia;2904308;BREJOES;1784650
2013;Bahia;2904407;BREJOLANDIA;212000
2013;Bahia;2904506;BROTAS DE MACAUBAS;602500
2013;Bahia;2904605;BRUMADO;10223700
2013;Bahia;2904704;BUERAREMA;3687000
2013;Bahia;2904753;BURITIRAMA;916000
2013;Bahia;2904803;CAATIBA;301000
2013;Bahia;2904852;CABACEIRAS DO PARAGUACU;788000
2013;Bahia;2904902;CACHOEIRA;2261000
2013;Bahia;2905008;CACULE;2784500
2013;Bahia;2905107;CAEM;308000
2013;Bahia;2905156;CAETANOS;750000
2013;Bahia;2905206;CAETITE;8014000
2013;Bahia;2905305;CAFARNAUM;1278500
2013;Bahia;2905404;CAIRU;712500
2013;Bahia;2905503;CALDEIRAO GRANDE;1001000
2013;Bahia;2905602;CAMACAN;2917100
2013;Bahia;2905701;CAMACARI;51347006
2013;Bahia;2905800;CAMAMU;5711000
2013;Bahia;2905909;CAMPO ALEGRE DE LOURDES;1422500
2013;Bahia;2906006;CAMPO FORMOSO;5136450
2013;Bahia;2906105;CANAPOLIS;296000
2013;Bahia;2906204;CANARANA;1804000
2013;Bahia;2906303;CANAVIEIRAS;2605200
2013;Bahia;2906402;CANDEAL;332000
2013;Bahia;2906501;CANDEIAS;18040850
2013;Bahia;2906600;CANDIBA;1235500
2013;Bahia;2906709;CANDIDO SALES;2111000
2013;Bahia;2906808;CANSANCAO;3555000
2013;Bahia;2906857;CAPELA DO ALTO ALEGRE;826000
2013;Bahia;2906873;CAPIM GROSSO;7022500
2013;Bahia;2906899;CARAIBAS;410000
2013;Bahia;2906907;CARAVELAS;1917000
2013;Bahia;2907004;CARDEAL DA SILVA;1153000
2013;Bahia;2907103;CARINHANHA;2115900
2013;Bahia;2907202;CASA NOVA;6169000
2013;Bahia;2907301;CASTRO ALVES;1810000
2013;Bahia;2907400;CATOLANDIA;1473000
2013;Bahia;2907509;CATU;7568000
2013;Bahia;2907558;CATURAMA;319000
2013;Bahia;2907608;CENTRAL;3255000
2013;Bahia;2907707;CHORROCHO;1116500
2013;Bahia;2907806;CICERO DANTAS;3748500
2013;Bahia;2907905;CIPO;1524000
2013;Bahia;2908002;COARACI;1735000
2013;Bahia;2908101;COCOS;1485000
2013;Bahia;2908200;CONCEICAO DA FEIRA;2459500
2013;Bahia;2908309;CONCEICAO DO ALMEIDA;2593000
2013;Bahia;2908408;CONCEICAO DO COITE;7129500
2013;Bahia;2908507;CONCEICAO DO JACUIPE;9603000
2013;Bahia;2908606;CONDE;1923000
2013;Bahia;2908705;CONDEUBA;1337500
2013;Bahia;2908903;CORACAO DE MARIA;1729000
2013;Bahia;2909000;CORDEIROS;676000
2013;Bahia;2909109;CORIBE;894000
2013;Bahia;2909208;CORONEL JOAO SA;1192500
2013;Bahia;2909307;CORRENTINA;10932000
2013;Bahia;2909406;COTEGIPE;918000
2013;Bahia;2909505;CRAVOLANDIA;17000
2013;Bahia;2909604;CRISOPOLIS;1267500
2013;Bahia;2909703;CRISTOPOLIS;2202000
2013;Bahia;2909802;CRUZ DAS ALMAS;10496000
2013;Bahia;2909901;CURACA;2780000
2013;Bahia;2910008;DARIO MEIRA;845000
2013;Bahia;2910057;DIAS D AVILA;9827500
2013;Bahia;2910107;DOM BASILIO;1447000
2013;Bahia;2910206;DOM MACEDO COSTA;229000
2013;Bahia;2910305;ELISIO MEDRADO;610000
2013;Bahia;2910404;ENCRUZILHADA;1722000
2013;Bahia;2910503;ENTRE RIOS;6421500
2013;Bahia;2900504;ERICO CARDOSO;337000
2013;Bahia;2910602;ESPLANADA;4290551
2013;Bahia;2910701;EUCLIDES DA CUNHA;6903349
2013;Bahia;2910727;EUNAPOLIS;21466100
2013;Bahia;2910750;FATIMA;1264500
2013;Bahia;2910776;FEIRA DA MATA;427000
2013;Bahia;2910800;FEIRA DE SANTANA;132348287
2013;Bahia;2910859;FILADELFIA;2087150
2013;Bahia;2910909;FIRMINO ALVES;422700
2013;Bahia;2911006;FLORESTA AZUL;183000
2013;Bahia;2911105;FORMOSA DO RIO PRETO;3221000
2013;Bahia;2911204;GANDU;4942000
2013;Bahia;2911253;GAVIAO;1182500
2013;Bahia;2911303;GENTIO DO OURO;390000
2013;Bahia;2911402;GLORIA;1051000
2013;Bahia;2911501;GONGOGI;262000
2013;Bahia;2911600;GOVERNADOR MANGABEIRA;6529000
2013;Bahia;2911659;GUAJERU;481000
2013;Bahia;2911709;GUANAMBI;17552400
2013;Bahia;2911808;GUARATINGA;659000
2013;Bahia;2911857;HELIOPOLIS;827000
2013;Bahia;2911907;IACU;2276500
2013;Bahia;2912004;IBIASSUCE;1307000
2013;Bahia;2912103;IBICARAI;2104100
2013;Bahia;2912202;IBICOARA;2359500
2013;Bahia;2912301;IBICUI;1133000
2013;Bahia;2912400;IBIPEBA;670500
2013;Bahia;2912509;IBIPITANGA;1166500
2013;Bahia;2912608;IBIQUERA;237500
2013;Bahia;2912707;IBIRAPITANGA;1990600
2013;Bahia;2912806;IBIRAPUA;524000
2013;Bahia;2912905;IBIRATAIA;1575500
2013;Bahia;2913002;IBITIARA;1622500
2013;Bahia;2913101;IBITITA;743000
2013;Bahia;2913200;IBOTIRAMA;5742000
2013;Bahia;2913309;ICHU;493000
2013;Bahia;2913408;IGAPORA;2249000
2013;Bahia;2913457;IGRAPIUNA;497000
2013;Bahia;2913507;IGUAI;1585000
2013;Bahia;2913606;ILHEUS;23148500
2013;Bahia;2913705;INHAMBUPE;4382500
2013;Bahia;2913804;IPECAETA;830000
2013;Bahia;2913903;IPIAU;6890800
2013;Bahia;2914000;IPIRA;8481000
2013;Bahia;2914109;IPUPIARA;800000
2013;Bahia;2914208;IRAJUBA;1207000
2013;Bahia;2914307;IRAMAIA;861000
2013;Bahia;2914406;IRAQUARA;2315000
2013;Bahia;2914505;IRARA;2695000
2013;Bahia;2914604;IRECE;12937000
2013;Bahia;2914653;ITABELA;3670000
2013;Bahia;2914703;ITABERABA;9200500
2013;Bahia;2914802;ITABUNA;31951700
2013;Bahia;2914901;ITACARE;1306000
2013;Bahia;2915007;ITAETE;1234500
2013;Bahia;2915106;ITAGI;913500
2013;Bahia;2915205;ITAGIBA;808800
2013;Bahia;2915304;ITAGIMIRIM;2993862
2013;Bahia;2915353;ITAGUACU DA BAHIA;464000
2013;Bahia;2915403;ITAJU DO COLONIA;30000
2013;Bahia;2915502;ITAJUIPE;1228000
2013;Bahia;2915601;ITAMARAJU;10278000
2013;Bahia;2915700;ITAMARI;529000
2013;Bahia;2915809;ITAMBE;1747000
2013;Bahia;2916005;ITANHEM;1080000
2013;Bahia;2916104;ITAPARICA;3011000
2013;Bahia;2916203;ITAPE;745000
2013;Bahia;2916302;ITAPEBI;541000
2013;Bahia;2916401;ITAPETINGA;9409800
2013;Bahia;2916500;ITAPICURU;1418000
2013;Bahia;2916609;ITAPITANGA;307000
2013;Bahia;2916708;ITAQUARA;446000
2013;Bahia;2916807;ITARANTIM;1081900
2013;Bahia;2916856;ITATIM;2675937
2013;Bahia;2916906;ITIRUCU;584000
2013;Bahia;2917003;ITIUBA;2390500
2013;Bahia;2917102;ITORORO;1352000
2013;Bahia;2917201;ITUACU;1714000
2013;Bahia;2917300;ITUBERA;2921000
2013;Bahia;2917334;IUIU;723500
2013;Bahia;2917359;JABORANDI;834000
2013;Bahia;2917409;JACARACI;978000
2013;Bahia;2917508;JACOBINA;10957700
2013;Bahia;2917607;JAGUAQUARA;6611000
2013;Bahia;2917706;JAGUARARI;3466000
2013;Bahia;2917805;JAGUARIPE;3023000
2013;Bahia;2917904;JANDAIRA;456000
2013;Bahia;2918001;JEQUIE;23518200
2013;Bahia;2918100;JEREMOABO;3286000
2013;Bahia;2918209;JIQUIRICA;1340000
2013;Bahia;2918308;JITAUNA;755000
2013;Bahia;2918357;JOAO DOURADO;1909000
2013;Bahia;2918407;JUAZEIRO;31009292
2013;Bahia;2918456;JUCURUCU;395000
2013;Bahia;2918506;JUSSARA;798000
2013;Bahia;2918555;JUSSARI;118000
2013;Bahia;2918605;JUSSIAPE;386000
2013;Bahia;2918704;LAFAIETE COUTINHO;179000
2013;Bahia;2918753;LAGOA REAL;895500
2013;Bahia;2918803;LAJE;2494000
2013;Bahia;2918902;LAJEDAO;416000
2013;Bahia;2919009;LAJEDINHO;715000
2013;Bahia;2919058;LAJEDO DO TABOCAL;556000
2013;Bahia;2919108;LAMARAO;322000
2013;Bahia;2919157;LAPAO;1605000
2013;Bahia;2919207;LAURO DE FREITAS;57053891
2013;Bahia;2919306;LENCOIS;1684000
2013;Bahia;2919405;LICINIO DE ALMEIDA;1161500
2013;Bahia;2919504;LIVRAMENTO DE NOSSA SENHORA;4684000
2013;Bahia;2919553;LUIS EDUARDO MAGALHAES;21109200
2013;Bahia;2919603;MACAJUBA;611000
2013;Bahia;2919702;MACARANI;1054000
2013;Bahia;2919801;MACAUBAS;3610000
2013;Bahia;2919900;MACURURE;560000
2013;Bahia;2919926;MADRE DE DEUS;1740000
2013;Bahia;2919959;MAETINGA;421000
2013;Bahia;2920007;MAIQUINIQUE;782200
2013;Bahia;2920106;MAIRI;1355000
2013;Bahia;2920205;MALHADA;744000
2013;Bahia;2920304;MALHADA DE PEDRAS;737500
2013;Bahia;2920403;MANOEL VITORINO;1257500
2013;Bahia;2920452;MANSIDAO;952000
2013;Bahia;2920502;MARACAS;3017000
2013;Bahia;2920601;MARAGOGIPE;1711000
2013;Bahia;2920700;MARAU;809900
2013;Bahia;2920809;MARCIONILIO SOUZA;871000
2013;Bahia;2920908;MASCOTE;1057500
2013;Bahia;2921005;MATA DE SAO JOAO;6808500
2013;Bahia;2921054;MATINA;650000
2013;Bahia;2921104;MEDEIROS NETO;2406000
2013;Bahia;2921203;MIGUEL CALMON;2122000
2013;Bahia;2921302;MILAGRES;2313050
2013;Bahia;2921401;MIRANGABA;525000
2013;Bahia;2921450;MIRANTE;601000
2013;Bahia;2921500;MONTE SANTO;3666000
2013;Bahia;2921609;MORPARA;196000
2013;Bahia;2921708;MORRO DO CHAPEU;3846000
2013;Bahia;2921807;MORTUGABA;1292500
2013;Bahia;2921906;MUCUGE;1254000
2013;Bahia;2922003;MUCURI;6070000
2013;Bahia;2922052;MULUNGU DO MORRO;3564000
2013;Bahia;2922102;MUNDO NOVO;1431034
2013;Bahia;2922201;MUNIZ FERREIRA;728545
2013;Bahia;2922250;MUQUEM DE SAO FRANCISCO;1266960
2013;Bahia;2922300;MURITIBA;2516000
2013;Bahia;2922409;MUTUIPE;2651500
2013;Bahia;2922508;NAZARE;4408000
2013;Bahia;2922607;NILO PECANHA;217000
2013;Bahia;2922656;NORDESTINA;1156000
2013;Bahia;2922706;NOVA CANAA;730000
2013;Bahia;2922730;NOVA FATIMA;3794000
2013;Bahia;2922755;NOVA IBIA;187000
2013;Bahia;2922805;NOVA ITARANA;557000
2013;Bahia;2922854;NOVA REDENCAO;390000
2013;Bahia;2922904;NOVA SOURE;1890000
2013;Bahia;2923001;NOVA VICOSA;7669000
2013;Bahia;2923035;NOVO HORIZONTE;879000
2013;Bahia;2923050;NOVO TRIUNFO;521000
2013;Bahia;2923100;OLINDINA;1916000
2013;Bahia;2923209;OLIVEIRA DOS BREJINHOS;3034000
2013;Bahia;2923308;OURICANGAS;319000
2013;Bahia;2923357;OUROLANDIA;1551000
2013;Bahia;2923407;PALMAS DE MONTE ALTO;1377500
2013;Bahia;2923506;PALMEIRAS;714000
2013;Bahia;2923605;PARAMIRIM;2911000
2013;Bahia;2923704;PARATINGA;1791500
2013;Bahia;2923803;PARIPIRANGA;2036500
2013;Bahia;2923902;PAU BRASIL;514300
2013;Bahia;2924009;PAULO AFONSO;18659000
2013;Bahia;2924058;PE DE SERRA;1162000
2013;Bahia;2924108;PEDRAO;189000
2013;Bahia;2924207;PEDRO ALEXANDRE;661000
2013;Bahia;2924306;PIATA;1400500
2013;Bahia;2924405;PILAO ARCADO;1321000
2013;Bahia;2924504;PINDAI;1081000
2013;Bahia;2924603;PINDOBACU;463000
2013;Bahia;2924652;PINTADAS;813000
2013;Bahia;2924678;PIRAI DO NORTE;429000
2013;Bahia;2924702;PIRIPA;1072500
2013;Bahia;2924801;PIRITIBA;1408500
2013;Bahia;2924900;PLANALTINO;681000
2013;Bahia;2925006;PLANALTO;3011000
2013;Bahia;2925105;POCOES;6606500
2013;Bahia;2925204;POJUCA;7105000
2013;Bahia;2925253;PONTO NOVO;1165000
2013;Bahia;2925303;PORTO SEGURO;19203000
2013;Bahia;2925402;POTIRAGUA;527000
2013;Bahia;2925501;PRADO;2206000
2013;Bahia;2925600;PRESIDENTE DUTRA;738000
2013;Bahia;2925709;PRESIDENTE JANIO QUADROS;982500
2013;Bahia;2925758;PRESIDENTE TANCREDO NEVES;3240000
2013;Bahia;2925808;QUEIMADAS;2450000
2013;Bahia;2925907;QUIJINGUE;1624000
2013;Bahia;2925931;QUIXABEIRA;816000
2013;Bahia;2925956;RAFAEL JAMBEIRO;3184500
2013;Bahia;2926004;REMANSO;3535500
2013;Bahia;2926103;RETIROLANDIA;1669000
2013;Bahia;2926202;RIACHAO DAS NEVES;1413960
2013;Bahia;2926301;RIACHAO DO JACUIPE;5086000
2013;Bahia;2926400;RIACHO DE SANTANA;3060000
2013;Bahia;2926509;RIBEIRA DO AMPARO;928000
2013;Bahia;2926608;RIBEIRA DO POMBAL;6118000
2013;Bahia;2926657;RIBEIRAO DO LARGO;55000
2013;Bahia;2926707;RIO DE CONTAS;863000
2013;Bahia;2926806;RIO DO ANTONIO;2087000
2013;Bahia;2926905;RIO DO PIRES;772000
2013;Bahia;2927002;RIO REAL;3726000
2013;Bahia;2927101;RODELAS;874000
2013;Bahia;2927200;RUY BARBOSA;2833000
2013;Bahia;2927309;SALINAS DA MARGARIDA;1256000
2013;Bahia;2927408;SALVADOR;451794278
2013;Bahia;2927507;SANTA BARBARA;3572000
2013;Bahia;2927606;SANTA BRIGIDA;539000
2013;Bahia;2927705;SANTA CRUZ CABRALIA;4678000
2013;Bahia;2927804;SANTA CRUZ DA VITORIA;673000
2013;Bahia;2927903;SANTA INES;1038000
2013;Bahia;2928059;SANTA LUZIA;596000
2013;Bahia;2928109;SANTA MARIA DA VITORIA;5341000
2013;Bahia;2928406;SANTA RITA DE CASSIA;2643500
2013;Bahia;2928505;SANTA TEREZINHA;460000
2013;Bahia;2928000;SANTALUZ;4357000
2013;Bahia;2928208;SANTANA;2917000
2013;Bahia;2928307;SANTANOPOLIS;543000
2013;Bahia;2928604;SANTO AMARO;5201000
2013;Bahia;2928703;SANTO ANTONIO DE JESUS;17720000
2013;Bahia;2928802;SANTO ESTEVAO;7645500
2013;Bahia;2928901;SAO DESIDERIO;5270227
2013;Bahia;2928950;SAO DOMINGOS;725000
2013;Bahia;2929107;SAO FELIPE;1332000
2013;Bahia;2929008;SAO FELIX;1634000
2013;Bahia;2929057;SAO FELIX DO CORIBE;2735000
2013;Bahia;2929206;SAO FRANCISCO DO CONDE;1522500
2013;Bahia;2929255;SAO GABRIEL;466000
