ANO;ESTADO;CÓDIGO IBGE;Município;Vendas
2005;Amazonas;1300300;AUTAZES;1011000
2005;Amazonas;1300409;BARCELOS;875000
2005;Amazonas;1300508;BARREIRINHA;444125
2005;Amazonas;1300607;BENJAMIN CONSTANT;11000
2005;Amazonas;1300631;BERURI;120000
2005;Amazonas;1300706;BOCA DO ACRE;885000
2005;Amazonas;1300805;BORBA;465000
2005;Amazonas;1300904;CANUTAMA;86400
2005;Amazonas;1301001;CARAUARI;190000
2005;Amazonas;1301100;CAREIRO;1017000
2005;Amazonas;1301159;CAREIRO DA VARZEA;40000
2005;Amazonas;1301209;COARI;1565040
2005;Amazonas;1301308;CODAJAS;283173
2005;Amazonas;1301407;EIRUNEPE;313800
2005;Amazonas;1301506;ENVIRA;340000
2005;Amazonas;1301605;FONTE BOA;355000
2005;Amazonas;1301654;GUAJARA;285000
2005;Amazonas;1301704;HUMAITA;1847000
2005;Amazonas;1301803;IPIXUNA;200000
2005;Amazonas;1301852;IRANDUBA;2322000
2005;Amazonas;1301902;ITACOATIARA;6053000
2005;Amazonas;1301951;ITAMARATI;46000
2005;Amazonas;1302009;ITAPIRANGA;365000
2005;Amazonas;1302306;JUTAI;210000
2005;Amazonas;1302405;LABREA;855900
2005;Amazonas;1302504;MANACAPURU;3923422
2005;Amazonas;1302553;MANAQUIRI;60000
2005;Amazonas;1302603;MANAUS;259392198
2005;Amazonas;1302702;MANICORE;220000
2005;Amazonas;1302900;MAUES;1305000
2005;Amazonas;1303007;NHAMUNDA;550000
2005;Amazonas;1303106;NOVA OLINDA DO NORTE;460000
2005;Amazonas;1303205;NOVO AIRAO;395000
2005;Amazonas;1303304;NOVO ARIPUANA;61000
2005;Amazonas;1303403;PARINTINS;4021000
2005;Amazonas;1303536;PRESIDENTE FIGUEIREDO;3227000
2005;Amazonas;1303569;RIO PRETO DA EVA;881000
2005;Amazonas;1303601;SANTA ISABEL DO RIO NE;298548
2005;Amazonas;1303809;SAO GABRIEL DA CACHOEI;1445510
2005;Amazonas;1304005;SILVES;730000
2005;Amazonas;1304062;TABATINGA;10000
2005;Amazonas;1304104;TAPAUA;242700
2005;Amazonas;1304203;TEFE;3604000
2005;Amazonas;1304302;URUCARA;177982
2005;Amazonas;1304401;URUCURITUBA;450000
2005;Roraima ;1400027;AMAJARI;20000
2005;Roraima ;1400050;ALTO ALEGRE;105000
2005;Roraima ;1400100;BOA VISTA;38627300
2005;Roraima ;1400506;SAO JOAO DA BALIZA;166000
2005;Roraima ;1400175;CANTA;125000
2005;Roraima ;1400209;CARACARAI;835000
2005;Roraima ;1400233;CAROEBE;357000
2005;Roraima ;1400282;IRACEMA;180000
2005;Roraima ;1400472;RORAINOPOLIS;635000
2005;Roraima ;1400308;MUCAJAI;933350
2005;Roraima ;1400407;NORMANDIA;145000
2005;Roraima ;1400605;SAO LUIZ;1277000
2005;Pará ;1500107;ABAETETUBA;2924113
2005;Pará ;1500131;ABEL FIGUEIREDO;379000
2005;Pará ;1500206;ACARA;590200
2005;Pará ;1500347;AGUA AZUL DO NORTE;94000
2005;Pará ;1500404;ALENQUER;1460908
2005;Pará ;1500503;ALMEIRIM;3047000
2005;Pará ;1500602;ALTAMIRA;7062700
2005;Pará ;1500800;ANANINDEUA;36224027
2005;Pará ;1500859;ANAPU;40000
2005;Pará ;1500909;AUGUSTO CORREA;635000
2005;Pará ;1501204;BAIAO;190000
2005;Pará ;1501303;BARCARENA;4559149
2005;Pará ;1501402;BELEM;142677154
2005;Pará ;1501451;BELTERRA;302000
2005;Pará ;1501501;BENEVIDES;3371600
2005;Pará ;1501600;BONITO;57000
2005;Pará ;1501576;BOM JESUS DO TOCANTINS;385000
2005;Pará ;1501709;BRAGANCA;3589415
2005;Pará ;1501725;BRASIL NOVO;323000
2005;Pará ;1501782;BREU BRANCO;842000
2005;Pará ;1501808;BREVES;1409861
2005;Pará ;1501758;BREJO GRANDE DO ARAGUA;310000
2005;Pará ;1501907;BUJARU;180000
2005;Pará ;1502103;CAMETA;639400
2005;Pará ;1502152;CANAA DOS CARAJAS;1031000
2005;Pará ;1502202;CAPANEMA;4637800
2005;Pará ;1502301;CAPITAO POCO;1703000
2005;Pará ;1502400;CASTANHAL;16508193
2005;Pará ;1502608;COLARES;20400
2005;Pará ;1502707;CONCEICAO DO ARAGUAIA;2154700
2005;Pará ;1502756;CONCORDIA DO PARA;838618
2005;Pará ;1502764;CUMARU DO NORTE;120000
2005;Pará ;1502855;CURUA;153000
2005;Pará ;1502772;CURIONOPOLIS;235000
2005;Pará ;1502905;CURUCA;848500
2005;Pará ;1502939;DOM ELISEU;3127343
2005;Pará ;1502954;ELDORADO DOS CARAJAS;530000
2005;Pará ;1503077;GARRAFAO DO NORTE;1041000
2005;Pará ;1503044;FLORESTA DO ARAGUAIA;488000
2005;Pará ;1503093;GOIANESIA DO PARA;2090000
2005;Pará ;1503200;IGARAPE-ACU;1009000
2005;Pará ;1503309;IGARAPE-MIRI;909000
2005;Pará ;1503457;IPIXUNA DO PARA;120000
2005;Pará ;1503507;IRITUIA;676700
2005;Pará ;1503606;ITAITUBA;7499631
2005;Pará ;1503705;ITUPIRANGA;2347490
2005;Pará ;1503754;JACAREACANGA;10000
2005;Pará ;1503804;JACUNDA;3600219
2005;Pará ;1503903;JURUTI;288000
2005;Pará ;1504059;MAE DO RIO;1919000
2005;Pará ;1504208;MARABA;22767585
2005;Pará ;1504307;MARACANA;196000
2005;Pará ;1504406;MARAPANIM;25000
2005;Pará ;1504422;MARITUBA;7481000
2005;Pará ;1504455;MEDICILANDIA;1090000
2005;Pará ;1504604;MOCAJUBA;365000
2005;Pará ;1504703;MOJU;535000
2005;Pará ;1504802;MONTE ALEGRE;2126081
2005;Pará ;1504950;NOVA ESPERANCA DO PIRI;91000
2005;Pará ;1504976;NOVA IPIXUNA;251350
2005;Pará ;1505007;NOVA TIMBOTEUA;627000
2005;Pará ;1505031;NOVO PROGRESSO;917273
2005;Pará ;1505064;NOVO REPARTIMENTO;2295000
2005;Pará ;1505106;OBIDOS;770549
2005;Pará ;1505304;ORIXIMINA;2632000
2005;Pará ;1505403;OUREM;605100
2005;Pará ;1505437;OURILANDIA DO NORTE;389840
2005;Pará ;1505486;PACAJA;1621464
2005;Pará ;1505494;PALESTINA DO PARA;15000
2005;Pará ;1505502;PARAGOMINAS;7085697
2005;Pará ;1505536;PARAUAPEBAS;7033659
2005;Pará ;1505551;PAU D'ARCO;85000
2005;Pará ;1505635;PICARRA;756300
2005;Pará ;1505650;PLACAS;135000
2005;Pará ;1505809;PORTEL;270631
2005;Pará ;1505908;PORTO DE MOZ;1393552
2005;Pará ;1506005;PRAINHA;30000
2005;Pará ;1506104;PRIMAVERA;140000
2005;Pará ;1506138;REDENCAO;7862961
2005;Pará ;1506161;RIO MARIA;752000
2005;Pará ;1506187;RONDON DO PARA;3006561
2005;Pará ;1506195;RUROPOLIS;630000
2005;Pará ;1506203;SALINOPOLIS;2779500
2005;Pará ;1506302;SALVATERRA;335000
2005;Pará ;1506351;SANTA BARBARA DO PARA;284000
2005;Pará ;1506500;SANTA ISABEL DO PARA;7214000
2005;Pará ;1506583;SANTA MARIA DAS BARREI;349000
2005;Pará ;1506609;SANTA MARIA DO PARA;1152000
2005;Pará ;1506708;SANTANA DO ARAGUAIA;2157428
2005;Pará ;1506807;SANTAREM;18162555
2005;Pará ;1507151;SAO DOMINGOS DO ARAGUA;1807000
2005;Pará ;1507201;SAO DOMINGOS DO CAPIM;330000
2005;Pará ;1507300;SAO FELIX DO XINGU;1492774
2005;Pará ;1507409;SAO FRANCISCO DO PARA;1626000
2005;Pará ;1507458;SAO GERALDO DO ARAGUAI;974200
2005;Pará ;1507508;SAO JOAO DO ARAGUAIA;275000
2005;Pará ;1507474;SAO JOAO DE PIRABAS;400000
2005;Pará ;1507607;SAO MIGUEL DO GUAMA;2001756
2005;Pará ;1507755;SAPUCAIA;46000
2005;Pará ;1507805;SENADOR JOSE PORFIRIO;283600
2005;Pará ;1507904;SOURE;367000
2005;Pará ;1507961;TERRA ALTA;268500
2005;Pará ;1507953;TAILANDIA;3393000
2005;Pará ;1507979;TERRA SANTA;285000
2005;Pará ;1508001;TOME-ACU;1837700
2005;Pará ;1508050;TRAIRAO;150351
2005;Pará ;1508100;TUCURUI;7032000
2005;Pará ;1508084;TUCUMA;2016521
2005;Pará ;1508126;ULIANOPOLIS;1366765
2005;Pará ;1508159;URUARA;1677775
2005;Pará ;1508209;VIGIA;877000
2005;Pará ;1508308;VISEU;50000
2005;Pará ;1508407;XINGUARA;2654834
2005;Pará ;1508357;VITORIA DO XINGU;472000
2005;Amapá ;1600055;SERRA DO NAVIO;390500
2005;Amapá ;1600105;AMAPA;368000
2005;Amapá ;1600154;PEDRA BRANCA DO AMAPAR;85000
2005;Amapá ;1600204;CALCOENE;170000
2005;Amapá ;1600238;FERREIRA GOMES;258850
2005;Amapá ;1600279;LARANJAL DO JARI;1277000
2005;Amapá ;1600303;MACAPA;45791350
2005;Amapá ;1600402;MAZAGAO;5000
2005;Amapá ;1600501;OIAPOQUE;3141919
2005;Amapá ;1600535;PORTO GRANDE;704800
2005;Amapá ;1600600;SANTANA;5248800
2005;Amapá ;1600709;TARTARUGALZINHO;470000
2005;Tocantins ;1700350;ALIANCA DO TOCANTINS;525000
2005;Tocantins ;1700400;ALMAS;280850
2005;Tocantins ;1700707;ALVORADA;1150000
2005;Tocantins ;1701002;ANANAS;1061000
2005;Tocantins ;1701101;APARECIDA DO RIO NEGRO;330000
2005;Tocantins ;1701903;ARAGUACEMA;370000
2005;Tocantins ;1700251;ABREULANDIA;160000
2005;Tocantins ;1702000;ARAGUACU;905500
2005;Tocantins ;1700301;AGUIARNOPOLIS;622000
2005;Tocantins ;1702109;ARAGUAINA;17643037
2005;Tocantins ;1702208;ARAGUATINS;1556200
2005;Tocantins ;1702307;ARAPOEMA;525000
2005;Tocantins ;1702406;ARRAIAS;710000
2005;Tocantins ;1702554;AUGUSTINOPOLIS;1391000
2005;Tocantins ;1702703;AURORA DO TOCANTINS;210000
2005;Tocantins ;1702901;AXIXA DO TOCANTINS;100000
2005;Tocantins ;1703008;BABACULANDIA;282800
2005;Tocantins ;1703107;BARROLANDIA;587000
2005;Tocantins ;1703206;BERNARDO SAYAO;260020
2005;Tocantins ;1703701;BREJINHO DE NAZARE;191350
2005;Tocantins ;1703800;BURITI DO TOCANTINS;433000
2005;Tocantins ;1703909;CASEARA;235000
2005;Tocantins ;1705508;COLINAS DO TOCANTINS;3583235
2005;Tocantins ;1716703;COLMEIA;770000
2005;Tocantins ;1705557;COMBINADO;439250
2005;Tocantins ;1705607;CONCEICAO DO TOCANTINS;465000
2005;Tocantins ;1706001;COUTO DE MAGALHAES;2510400
2005;Tocantins ;1706100;CRISTALANDIA;735000
2005;Tocantins ;1707009;DIANOPOLIS;1215700
2005;Tocantins ;1701051;ANGICO;260000
2005;Tocantins ;1707108;DIVINOPOLIS DO TOCANTI;655000
2005;Tocantins ;1707207;DOIS IRMAOS DO TOCANTI;285000
2005;Tocantins ;1707306;DUERE;320000
2005;Tocantins ;1707553;FATIMA;725000
2005;Tocantins ;1707652;FIGUEIROPOLIS;677000
2005;Tocantins ;1707702;FILADELFIA;177000
2005;Tocantins ;1701309;ARAGOMINAS;125000
2005;Tocantins ;1708205;FORMOSO DO ARAGUAIA;1320150
2005;Tocantins ;1708304;GOIANORTE;225000
2005;Tocantins ;1709005;GOIATINS;192000
2005;Tocantins ;1709302;GUARAI;2838000
2005;Tocantins ;1709500;GURUPI;11232000
2005;Tocantins ;1710508;ITACAJA;433000
2005;Tocantins ;1710706;ITAGUATINS;230000
2005;Tocantins ;1711100;ITAPORA DO TOCANTINS;64880
2005;Tocantins ;1712405;LIZARDA;120250
2005;Tocantins ;1712504;MARIANOPOLIS DO TOCANT;305000
2005;Tocantins ;1713205;MIRACEMA DO TOCANTINS;1521000
2005;Tocantins ;1713304;MIRANORTE;1071750
2005;Tocantins ;1713601;MONTE DO CARMO;175000
2005;Tocantins ;1714203;NATIVIDADE;1506000
2005;Tocantins ;1714302;NAZARE;213000
2005;Tocantins ;1714880;NOVA OLINDA;907268
2005;Tocantins ;1715002;NOVA ROSALANDIA;280000
2005;Tocantins ;1715101;NOVO ACORDO;215000
2005;Tocantins ;1715754;PALMEIROPOLIS;740000
2005;Tocantins ;1716109;PARAISO DO TOCANTINS;6930000
2005;Tocantins ;1702158;ARAGUANA;219000
2005;Tocantins ;1716208;PARANA;314000
2005;Tocantins ;1716505;PEDRO AFONSO;1243000
2005;Tocantins ;1716604;PEIXE;1358000
2005;Tocantins ;1716653;PEQUIZEIRO;137000
2005;Tocantins ;1717503;PIUM;150000
2005;Tocantins ;1717008;PINDORAMA DO TOCANTINS;11000
2005;Tocantins ;1717800;PONTE ALTA DO BOM JESU;175000
2005;Tocantins ;1717909;PONTE ALTA DO TOCANTIN;299550
2005;Tocantins ;1718006;PORTO ALEGRE DO TOCANT;163000
2005;Tocantins ;1718204;PORTO NACIONAL;5216150
2005;Tocantins ;1718402;PRESIDENTE KENNEDY;300000
2005;Tocantins ;1718758;RIO SONO;120000
2005;Tocantins ;1718907;SANTA ROSA DO TOCANTIN;288000
2005;Tocantins ;1719004;SANTA TEREZA DO TOCANT;80000
2005;Tocantins ;1720499;SAO VALERIO DA NATIVID;470000
2005;Tocantins ;1720655;SILVANOPOLIS;415000
2005;Tocantins ;1720804;SITIO NOVO DO TOCANTIN;405000
2005;Tocantins ;1720903;TAGUATINGA;1010000
2005;Tocantins ;1721000;PALMAS;32064300
2005;Tocantins ;1721109;TOCANTINIA;680000
2005;Tocantins ;1721208;TOCANTINOPOLIS;1129000
2005;Tocantins ;1722081;WANDERLANDIA;460176
2005;Tocantins ;1703826;CACHOEIRINHA;45000
2005;Tocantins ;1703842;CAMPOS LINDOS;211000
2005;Tocantins ;1703867;CARIRI DO TOCANTINS;1117000
2005;Tocantins ;1703883;CARMOLANDIA;50000
2005;Tocantins ;1706258;CRIXAS DO TOCANTINS;140000
2005;Tocantins ;1706506;DARCINOPOLIS;340000
2005;Tocantins ;1707405;ESPERANTINA;164000
2005;Tocantins ;1708254;FORTALEZA DO TABOCAO;1371100
2005;Tocantins ;1709807;IPUEIRAS;55000
2005;Tocantins ;1710904;ITAPIRATINS;64000
2005;Tocantins ;1711506;JAU DO TOCANTINS;232250
2005;Tocantins ;1711902;LAGOA DA CONFUSAO;415000
2005;Tocantins ;1711951;LAGOA DO TOCANTINS;50000
2005;Tocantins ;1712009;LAJEADO;390000
2005;Tocantins ;1712454;LUZINOPOLIS;264000
2005;Tocantins ;1715259;NOVO JARDIM;90000
2005;Tocantins ;1712702;MATEIROS;33350
2005;Tocantins ;1715150;NOVO ALEGRE;218650
2005;Tocantins ;1715705;PALMEIRANTE;85000
2005;Tocantins ;1716307;PAU D'ARCO;249700
2005;Tocantins ;1718709;RIO DOS BOIS;221000
2005;Tocantins ;1718451;PUGMIL;442000
2005;Tocantins ;1718840;SANDOLANDIA;235000
2005;Tocantins ;1718865;SANTA FE DO ARAGUAIA;284000
2005;Tocantins ;1718881;SANTA MARIA DO TOCANTI;160000
2005;Tocantins ;1718899;SANTA RITA DO TOCANTIN;375000
2005;Tocantins ;1720150;SAO FELIX DO TOCANTINS;10000
2005;Tocantins ;1720200;SAO MIGUEL DO TOCANTIN;180000
2005;Tocantins ;1720259;SAO SALVADOR DO TOCANT;295000
2005;Tocantins ;1720978;TALISMA;400000
2005;Tocantins ;1721307;TUPIRATINS;78400
2005;Maranhão ;2100055;ACAILANDIA;9407003
2005;Maranhão ;2100105;AFONSO CUNHA;10000
2005;Maranhão ;2100204;ALCANTARA;210000
2005;Maranhão ;2100402;ALTAMIRA DO MARANHAO;95000
2005;Maranhão ;2100436;ALTO ALEGRE DO MARANHA;1034551
2005;Maranhão ;2100477;ALTO ALEGRE DO PINDARE;154000
2005;Maranhão ;2100501;ALTO PARNAIBA;225000
2005;Maranhão ;2100550;AMAPA DO MARANHAO;256150
2005;Maranhão ;2100600;AMARANTE DO MARANHAO;486200
2005;Maranhão ;2100808;ANAPURUS;55000
2005;Maranhão ;2100832;APICUM-ACU;40000
2005;Maranhão ;2100873;ARAGUANA;125000
2005;Maranhão ;2100907;ARAIOSES;731000
2005;Maranhão ;2100956;ARAME;410000
2005;Maranhão ;2101004;ARARI;364999
2005;Maranhão ;2101202;BACABAL;4850238
2005;Maranhão ;2101301;BACURI;30000
2005;Maranhão ;2101400;BALSAS;6116587
2005;Maranhão ;2101509;BARAO DE GRAJAU;425000
2005;Maranhão ;2101608;BARRA DO CORDA;2953000
2005;Maranhão ;2101707;BARREIRINHAS;1235000
2005;Maranhão ;2101772;BELA VISTA DO MARANHAO;875000
2005;Maranhão ;2101905;BEQUIMAO;360000
2005;Maranhão ;2101939;BERNARDO DO MEARIM;65000
2005;Maranhão ;2101970;BOA VISTA DO GURUPI;90000
2005;Maranhão ;2102002;BOM JARDIM;780000
2005;Maranhão ;2102036;BOM JESUS DAS SELVAS;968000
2005;Maranhão ;2102101;BREJO;1715000
2005;Maranhão ;2102200;BURITI;690000
2005;Maranhão ;2102309;BURITI BRAVO;262143
2005;Maranhão ;2102325;BURITICUPU;2194000
2005;Maranhão ;2102358;BURITIRANA;115000
2005;Maranhão ;2102408;CAJAPIO;125000
2005;Maranhão ;2102556;CAMPESTRE DO MARANHAO;540000
2005;Maranhão ;2102606;CANDIDO MENDES;120000
2005;Maranhão ;2102705;CANTANHEDE;10000
2005;Maranhão ;2102754;CAPINZAL DO NORTE;195000
2005;Maranhão ;2102804;CAROLINA;1092200
2005;Maranhão ;2102903;CARUTAPERA;716000
2005;Maranhão ;2103000;CAXIAS;7658863
2005;Maranhão ;2103158;CENTRO DO GUILHERME;10000
2005;Maranhão ;2103208;CHAPADINHA;2546000
2005;Maranhão ;2103257;CIDELANDIA;611000
2005;Maranhão ;2103307;CODO;3463210
2005;Maranhão ;2103406;COELHO NETO;1485000
2005;Maranhão ;2103505;COLINAS;1218000
2005;Maranhão ;2103604;COROATA;2151000
2005;Maranhão ;2103703;CURURUPU;472000
2005;Maranhão ;2103752;DAVINOPOLIS;115000
2005;Maranhão ;2103802;DOM PEDRO;1120000
2005;Maranhão ;2103901;DUQUE BACELAR;105000
2005;Maranhão ;2104008;ESPERANTINOPOLIS;520000
2005;Maranhão ;2104057;ESTREITO;1597857
2005;Maranhão ;2104073;FEIRA NOVA DO MARANHAO;60000
2005;Maranhão ;2104081;FERNANDO FALCAO;30000
2005;Maranhão ;2104099;FORMOSA DA SERRA NEGRA;280000
2005;Maranhão ;2104107;FORTALEZA DOS NOGUEIRA;479200
2005;Maranhão ;2104206;FORTUNA;295000
2005;Maranhão ;2104552;GOVERNADOR EDISON LOBA;95000
2005;Maranhão ;2104602;GOVERNADOR EUGENIO BAR;184000
2005;Maranhão ;2104677;GOVERNADOR NUNES FREIR;1042000
2005;Maranhão ;2104701;GRACA ARANHA;121400
2005;Maranhão ;2104800;GRAJAU;2445000
2005;Maranhão ;2104909;GUIMARAES;20000
2005;Maranhão ;2105005;HUMBERTO DE CAMPOS;180150
2005;Maranhão ;2105104;ICATU;90000
2005;Maranhão ;2105153;IGARAPE DO MEIO;218000
2005;Maranhão ;2105203;IGARAPE GRANDE;442000
2005;Maranhão ;2105302;IMPERATRIZ;23881518
2005;Maranhão ;2105351;ITAIPAVA DO GRAJAU;95000
2005;Maranhão ;2105401;ITAPECURU MIRIM;3643800
2005;Maranhão ;2105427;ITINGA DO MARANHAO;1630000
2005;Maranhão ;2105476;JENIPAPO DOS VIEIRAS;215000
2005;Maranhão ;2105500;JOAO LISBOA;1678000
2005;Maranhão ;2105609;JOSELANDIA;265000
2005;Maranhão ;2105708;LAGO DA PEDRA;1500000
2005;Maranhão ;2105807;LAGO DO JUNCO;90000
2005;Maranhão ;2105906;LAGO VERDE;250000
2005;Maranhão ;2105948;LAGO DOS RODRIGUES;155000
2005;Maranhão ;2105989;LAJEADO NOVO;160000
2005;Maranhão ;2106003;LIMA CAMPOS;185000
2005;Maranhão ;2106102;LORETO;282000
2005;Maranhão ;2106300;MAGALHAES DE ALMEIDA;43000
2005;Maranhão ;2106326;MARACACUME;950000
2005;Maranhão ;2106375;MARANHAOZINHO;120000
2005;Maranhão ;2106409;MATA ROMA;280000
2005;Maranhão ;2106508;MATINHA;605000
2005;Maranhão ;2106631;MATOES DO NORTE;165000
2005;Maranhão ;2106672;MILAGRES DO MARANHAO;80000
2005;Maranhão ;2106706;MIRADOR;555000
2005;Maranhão ;2106755;MIRANDA DO NORTE;1390150
2005;Maranhão ;2106805;MIRINZAL;1039000
2005;Maranhão ;2107001;MONTES ALTOS;230000
2005;Maranhão ;2107100;MORROS;771000
2005;Maranhão ;2107357;NOVA OLINDA DO MARANHA;200000
2005;Maranhão ;2107407;OLHO D'AGUA DAS CUNHAS;1060000
2005;Maranhão ;2107506;PACO DO LUMIAR;3233209
2005;Maranhão ;2107605;PALMEIRANDIA;115000
2005;Maranhão ;2107704;PARAIBANO;600000
2005;Maranhão ;2107803;PARNARAMA;635000
2005;Maranhão ;2107902;PASSAGEM FRANCA;316000
2005;Maranhão ;2108009;PASTOS BONS;1079400
2005;Maranhão ;2108108;PAULO RAMOS;695000
2005;Maranhão ;2108207;PEDREIRAS;2045000
2005;Maranhão ;2108306;PENALVA;284000
2005;Maranhão ;2108405;PERI MIRIM;271000
2005;Maranhão ;2108454;PERITORO;640000
2005;Maranhão ;2108504;PINDARE MIRIM;410000
2005;Maranhão ;2108603;PINHEIRO;3111362
2005;Maranhão ;2108702;PIO XII;567000
2005;Maranhão ;2108801;PIRAPEMAS;15000
2005;Maranhão ;2108900;POCAO DE PEDRAS;600000
2005;Maranhão ;2109007;PORTO FRANCO;1051400
2005;Maranhão ;2109106;PRESIDENTE DUTRA;3304172
2005;Maranhão ;2109239;PRESIDENTE MEDICI;120000
2005;Maranhão ;2109452;RAPOSA;663000
2005;Maranhão ;2109502;RIACHAO;744000
2005;Maranhão ;2109551;RIBAMAR FIQUENE;100000
2005;Maranhão ;2109601;ROSARIO;1558415
2005;Maranhão ;2109759;SANTA FILOMENA DO MARA;70000
2005;Maranhão ;2109809;SANTA HELENA;510000
2005;Maranhão ;2109908;SANTA INES;3613000
2005;Maranhão ;2110005;SANTA LUZIA;1647250
2005;Maranhão ;2110039;SANTA LUZIA DO PARUA;1449978
2005;Maranhão ;2110104;SANTA QUITERIA DO MARA;395000
2005;Maranhão ;2110203;SANTA RITA;1221150
2005;Maranhão ;2110302;SANTO ANTONIO DOS LOPE;240000
2005;Maranhão ;2110401;SAO BENEDITO DO RIO PR;100000
2005;Maranhão ;2110500;SAO BENTO;1000000
2005;Maranhão ;2110609;SAO BERNARDO;930000
2005;Maranhão ;2110658;SAO DOMINGOS DO AZEITA;655000
2005;Maranhão ;2110708;SAO DOMINGOS DO MARANH;686200
2005;Maranhão ;2110856;SAO FRANCISCO DO BREJA;310000
2005;Maranhão ;2110906;SAO FRANCISCO DO MARAN;5000
2005;Maranhão ;2111003;SAO JOAO BATISTA;165000
2005;Maranhão ;2111029;SAO JOAO DO CARU;111000
2005;Maranhão ;2111052;SAO JOAO DO PARAISO;344000
2005;Maranhão ;2111102;SAO JOAO DOS PATOS;1211329
2005;Maranhão ;2111201;SAO JOSE DE RIBAMAR;12041000
2005;Maranhão ;2111300;SAO LUIS;109284496
2005;Maranhão ;2111409;SAO LUIS GONZAGA DO MA;400500
2005;Maranhão ;2111508;SAO MATEUS DO MARANHAO;1035000
2005;Maranhão ;2111532;SAO PEDRO DA AGUA BRAN;248000
2005;Maranhão ;2111573;SAO PEDRO DOS CRENTES;110000
2005;Maranhão ;2111607;SAO RAIMUNDO DAS MANGA;808350
2005;Maranhão ;2111706;SAO VICENTE FERRER;555000
2005;Maranhão ;2111763;SENADOR LA ROCQUE;256000
