ANO;ESTADO;CÓDIGO IBGE;Municípios;Vendas
2016;Bahia;2902203;ARAMARI;236000
2016;Bahia;2902252;ARATACA;307000
2016;Bahia;2902302;ARATUIPE;1252000
2016;Bahia;2902401;AURELINO LEAL;1110000
2016;Bahia;2902500;BAIANOPOLIS;1058000
2016;Bahia;2902609;BAIXA GRANDE;2742500
2016;Bahia;2902658;BANZAE;1067000
2016;Bahia;2902708;BARRA;1999000
2016;Bahia;2902807;BARRA DA ESTIVA;5248000
2016;Bahia;2902906;BARRA DO CHOCA;3276000
2016;Bahia;2903003;BARRA DO MENDES;1128000
2016;Bahia;2903102;BARRA DO ROCHA;345000
2016;Bahia;2903201;BARREIRAS;32886849
2016;Bahia;2903235;BARRO ALTO;1139000
2016;Bahia;2903300;BARRO PRETO;202000
2016;Bahia;2903276;BARROCAS;1240000
2016;Bahia;2903409;BELMONTE;1709000
2016;Bahia;2903508;BELO CAMPO;1643500
2016;Bahia;2903607;BIRITINGA;1518000
2016;Bahia;2903706;BOA NOVA;745500
2016;Bahia;2903805;BOA VISTA DO TUPIM;1544000
2016;Bahia;2903904;BOM JESUS DA LAPA;10787000
2016;Bahia;2903953;BOM JESUS DA SERRA;686000
2016;Bahia;2904001;BONINAL;2007000
2016;Bahia;2904050;BONITO;1490000
2016;Bahia;2904100;BOQUIRA;1653000
2016;Bahia;2904209;BOTUPORA;1091000
2016;Bahia;2904308;BREJOES;2092000
2016;Bahia;2904407;BREJOLANDIA;667000
2016;Bahia;2904506;BROTAS DE MACAUBAS;882000
2016;Bahia;2904605;BRUMADO;11599400
2016;Bahia;2904704;BUERAREMA;4449500
2016;Bahia;2904753;BURITIRAMA;938000
2016;Bahia;2904803;CAATIBA;425000
2016;Bahia;2904852;CABACEIRAS DO PARAGUACU;1190000
2016;Bahia;2904902;CACHOEIRA;1819000
2016;Bahia;2905008;CACULE;3388500
2016;Bahia;2905107;CAEM;551000
2016;Bahia;2905156;CAETANOS;959000
2016;Bahia;2905206;CAETITE;9908500
2016;Bahia;2905305;CAFARNAUM;2248000
2016;Bahia;2905404;CAIRU;1178000
2016;Bahia;2905503;CALDEIRAO GRANDE;1291000
2016;Bahia;2905602;CAMACAN;3754500
2016;Bahia;2905701;CAMACARI;65235500
2016;Bahia;2905800;CAMAMU;6124000
2016;Bahia;2905909;CAMPO ALEGRE DE LOURDES;2838000
2016;Bahia;2906006;CAMPO FORMOSO;7554000
2016;Bahia;2906105;CANAPOLIS;297000
2016;Bahia;2906204;CANARANA;2810000
2016;Bahia;2906303;CANAVIEIRAS;3002000
2016;Bahia;2906402;CANDEAL;376000
2016;Bahia;2906501;CANDEIAS;15688049
2016;Bahia;2906600;CANDIBA;1670000
2016;Bahia;2906709;CANDIDO SALES;3636000
2016;Bahia;2906808;CANSANCAO;4048000
2016;Bahia;2906824;CANUDOS;4053500
2016;Bahia;2906857;CAPELA DO ALTO ALEGRE;1114000
2016;Bahia;2906873;CAPIM GROSSO;9650000
2016;Bahia;2906899;CARAIBAS;1467000
2016;Bahia;2906907;CARAVELAS;2850000
2016;Bahia;2907004;CARDEAL DA SILVA;1224000
2016;Bahia;2907103;CARINHANHA;3121000
2016;Bahia;2907202;CASA NOVA;8012500
2016;Bahia;2907301;CASTRO ALVES;2331000
2016;Bahia;2907400;CATOLANDIA;1625000
2016;Bahia;2907509;CATU;6860000
2016;Bahia;2907558;CATURAMA;825000
2016;Bahia;2907608;CENTRAL;9472000
2016;Bahia;2907707;CHORROCHO;1298000
2016;Bahia;2907806;CICERO DANTAS;5398500
2016;Bahia;2907905;CIPO;2909000
2016;Bahia;2908002;COARACI;1635000
2016;Bahia;2908101;COCOS;1806000
2016;Bahia;2908200;CONCEICAO DA FEIRA;2616000
2016;Bahia;2908309;CONCEICAO DO ALMEIDA;3065000
2016;Bahia;2908408;CONCEICAO DO COITE;9852000
2016;Bahia;2908507;CONCEICAO DO JACUIPE;13178500
2016;Bahia;2908606;CONDE;2381500
2016;Bahia;2908705;CONDEUBA;1711500
2016;Bahia;2908804;CONTENDAS DO SINCORA;264000
2016;Bahia;2908903;CORACAO DE MARIA;2117000
2016;Bahia;2909000;CORDEIROS;862000
2016;Bahia;2909109;CORIBE;1135000
2016;Bahia;2909208;CORONEL JOAO SA;1547000
2016;Bahia;2909307;CORRENTINA;10878000
2016;Bahia;2909406;COTEGIPE;1185000
2016;Bahia;2909505;CRAVOLANDIA;351000
2016;Bahia;2909604;CRISOPOLIS;1616000
2016;Bahia;2909703;CRISTOPOLIS;2714000
2016;Bahia;2909802;CRUZ DAS ALMAS;10689500
2016;Bahia;2909901;CURACA;3242000
2016;Bahia;2910008;DARIO MEIRA;1027000
2016;Bahia;2910057;DIAS D'AVILA;9750000
2016;Bahia;2910107;DOM BASILIO;2026000
2016;Bahia;2910206;DOM MACEDO COSTA;260000
2016;Bahia;2910305;ELISIO MEDRADO;835000
2016;Bahia;2910404;ENCRUZILHADA;2490000
2016;Bahia;2910503;ENTRE RIOS;7137185
2016;Bahia;2900504;ERICO CARDOSO;450000
2016;Bahia;2910602;ESPLANADA;5292000
2016;Bahia;2910701;EUCLIDES DA CUNHA;8509500
2016;Bahia;2910727;EUNAPOLIS;27805000
2016;Bahia;2910750;FATIMA;1685000
2016;Bahia;2910776;FEIRA DA MATA;541000
2016;Bahia;2910800;FEIRA DE SANTANA;133471531
2016;Bahia;2910859;FILADELFIA;2591000
2016;Bahia;2910909;FIRMINO ALVES;253000
2016;Bahia;2911006;FLORESTA AZUL;104000
2016;Bahia;2911105;FORMOSA DO RIO PRETO;4137000
2016;Bahia;2911204;GANDU;5105500
2016;Bahia;2911253;GAVIAO;1290000
2016;Bahia;2911303;GENTIO DO OURO;5000
2016;Bahia;2911402;GLORIA;1519000
2016;Bahia;2911501;GONGOGI;270000
2016;Bahia;2911600;GOVERNADOR MANGABEIRA;4235000
2016;Bahia;2911659;GUAJERU;567500
2016;Bahia;2911709;GUANAMBI;18389783
2016;Bahia;2911808;GUARATINGA;1235000
2016;Bahia;2911857;HELIOPOLIS;1221000
2016;Bahia;2911907;IACU;3255000
2016;Bahia;2912004;IBIASSUCE;1290000
2016;Bahia;2912103;IBICARAI;2481000
2016;Bahia;2912202;IBICOARA;2804500
2016;Bahia;2912301;IBICUI;1124500
2016;Bahia;2912400;IBIPEBA;1277000
2016;Bahia;2912509;IBIPITANGA;1486000
2016;Bahia;2912608;IBIQUERA;408500
2016;Bahia;2912707;IBIRAPITANGA;2243000
2016;Bahia;2912806;IBIRAPUA;1042000
2016;Bahia;2912905;IBIRATAIA;1772000
2016;Bahia;2913002;IBITIARA;1545500
2016;Bahia;2913101;IBITITA;1281000
2016;Bahia;2913200;IBOTIRAMA;5870000
2016;Bahia;2913309;ICHU;619000
2016;Bahia;2913408;IGAPORA;2349000
2016;Bahia;2913457;IGRAPIUNA;542000
2016;Bahia;2913507;IGUAI;1599500
2016;Bahia;2913606;ILHEUS;29857000
2016;Bahia;2913705;INHAMBUPE;6163000
2016;Bahia;2913804;IPECAETA;812000
2016;Bahia;2913903;IPIAU;5626500
2016;Bahia;2914000;IPIRA;8121500
2016;Bahia;2914109;IPUPIARA;1131000
2016;Bahia;2914208;IRAJUBA;1021000
2016;Bahia;2914307;IRAMAIA;1527000
2016;Bahia;2914406;IRAQUARA;3154000
2016;Bahia;2914505;IRARA;3218000
2016;Bahia;2914604;IRECE;14654500
2016;Bahia;2914653;ITABELA;5921000
2016;Bahia;2914703;ITABERABA;10839000
2016;Bahia;2914802;ITABUNA;35822000
2016;Bahia;2914901;ITACARE;1617000
2016;Bahia;2915007;ITAETE;1228000
2016;Bahia;2915106;ITAGI;992000
2016;Bahia;2915205;ITAGIBA;1382500
2016;Bahia;2915304;ITAGIMIRIM;1051500
2016;Bahia;2915353;ITAGUACU DA BAHIA;609000
2016;Bahia;2915403;ITAJU DO COLONIA;158000
2016;Bahia;2915502;ITAJUIPE;2431500
2016;Bahia;2915601;ITAMARAJU;12020000
2016;Bahia;2915700;ITAMARI;478000
2016;Bahia;2915809;ITAMBE;2176000
2016;Bahia;2916005;ITANHEM;2327000
2016;Bahia;2916104;ITAPARICA;2954000
2016;Bahia;2916203;ITAPE;1252500
2016;Bahia;2916302;ITAPEBI;766000
2016;Bahia;2916401;ITAPETINGA;10803500
2016;Bahia;2916500;ITAPICURU;1900556
2016;Bahia;2916609;ITAPITANGA;495000
2016;Bahia;2916708;ITAQUARA;435000
2016;Bahia;2916807;ITARANTIM;1359500
2016;Bahia;2916856;ITATIM;4150000
2016;Bahia;2916906;ITIRUCU;526000
2016;Bahia;2917003;ITIUBA;2819000
2016;Bahia;2917102;ITORORO;1691000
2016;Bahia;2917201;ITUACU;1847000
2016;Bahia;2917300;ITUBERA;3342000
2016;Bahia;2917334;IUIU;863000
2016;Bahia;2917359;JABORANDI;1218000
2016;Bahia;2917409;JACARACI;1247500
2016;Bahia;2917508;JACOBINA;14859000
2016;Bahia;2917607;JAGUAQUARA;9866500
2016;Bahia;2917706;JAGUARARI;3965517
2016;Bahia;2917805;JAGUARIPE;1378000
2016;Bahia;2917904;JANDAIRA;505000
2016;Bahia;2918001;JEQUIE;25629000
2016;Bahia;2918209;JEQUIRICA;1567000
2016;Bahia;2918100;JEREMOABO;4024000
2016;Bahia;2918308;JITAUNA;1056000
2016;Bahia;2918357;JOAO DOURADO;2373000
2016;Bahia;2918407;JUAZEIRO;36055500
2016;Bahia;2918456;JUCURUCU;681000
2016;Bahia;2918506;JUSSARA;792000
2016;Bahia;2918555;JUSSARI;175000
2016;Bahia;2918605;JUSSIAPE;537000
2016;Bahia;2918704;LAFAIETE COUTINHO;220000
2016;Bahia;2918753;LAGOA REAL;1161500
2016;Bahia;2918803;LAJE;5123000
2016;Bahia;2918902;LAJEDAO;715000
2016;Bahia;2919009;LAJEDINHO;1612000
2016;Bahia;2919058;LAJEDO DO TABOCAL;1677000
2016;Bahia;2919108;LAMARAO;403000
2016;Bahia;2919157;LAPAO;2773000
2016;Bahia;2919207;LAURO DE FREITAS;63473436
2016;Bahia;2919306;LENCOIS;2035000
2016;Bahia;2919405;LICINIO DE ALMEIDA;1667000
2016;Bahia;2919504;LIVRAMENTO DE NOSSA SENHORA;5745000
2016;Bahia;2919553;LUIS EDUARDO MAGALHAES;24622000
2016;Bahia;2919603;MACAJUBA;782000
2016;Bahia;2919702;MACARANI;1442000
2016;Bahia;2919801;MACAUBAS;3966000
2016;Bahia;2919900;MACURURE;821000
2016;Bahia;2919926;MADRE DE DEUS;1397500
2016;Bahia;2919959;MAETINGA;762000
2016;Bahia;2920007;MAIQUINIQUE;905500
2016;Bahia;2920106;MAIRI;2055000
2016;Bahia;2920205;MALHADA;1073000
2016;Bahia;2920304;MALHADA DE PEDRAS;889000
2016;Bahia;2920403;MANOEL VITORINO;1355500
2016;Bahia;2920452;MANSIDAO;1064000
2016;Bahia;2920502;MARACAS;3209500
2016;Bahia;2920601;MARAGOGIPE;1729000
2016;Bahia;2920700;MARAU;1193000
2016;Bahia;2920809;MARCIONILIO SOUZA;856000
2016;Bahia;2920908;MASCOTE;1225000
2016;Bahia;2921005;MATA DE SAO JOAO;4698000
2016;Bahia;2921054;MATINA;900000
2016;Bahia;2921104;MEDEIROS NETO;3621000
2016;Bahia;2921203;MIGUEL CALMON;2761000
2016;Bahia;2921302;MILAGRES;2771000
2016;Bahia;2921401;MIRANGABA;741000
2016;Bahia;2921450;MIRANTE;709000
2016;Bahia;2921500;MONTE SANTO;5047000
2016;Bahia;2921609;MORPARA;518000
2016;Bahia;2921708;MORRO DO CHAPEU;4145945
2016;Bahia;2921807;MORTUGABA;1593500
2016;Bahia;2921906;MUCUGE;1502000
2016;Bahia;2922003;MUCURI;6172500
2016;Bahia;2922052;MULUNGU DO MORRO;1080000
2016;Bahia;2922102;MUNDO NOVO;1933000
2016;Bahia;2922201;MUNIZ FERREIRA;633000
2016;Bahia;2922250;MUQUEM DE SAO FRANCISCO;1514000
2016;Bahia;2922300;MURITIBA;5376500
2016;Bahia;2922409;MUTUIPE;2700500
2016;Bahia;2922508;NAZARE;6957000
2016;Bahia;2922607;NILO PECANHA;374000
2016;Bahia;2922656;NORDESTINA;1430000
2016;Bahia;2922706;NOVA CANAA;1041500
2016;Bahia;2922730;NOVA FATIMA;2630000
2016;Bahia;2922755;NOVA IBIA;288000
2016;Bahia;2922805;NOVA ITARANA;477000
2016;Bahia;2922854;NOVA REDENCAO;673000
2016;Bahia;2922904;NOVA SOURE;2412000
2016;Bahia;2923001;NOVA VICOSA;9225500
2016;Bahia;2923035;NOVO HORIZONTE;1314000
2016;Bahia;2923050;NOVO TRIUNFO;610000
2016;Bahia;2923100;OLINDINA;2458000
2016;Bahia;2923209;OLIVEIRA DOS BREJINHOS;3736500
2016;Bahia;2923308;OURICANGAS;506000
2016;Bahia;2923357;OUROLANDIA;2078000
2016;Bahia;2923407;PALMAS DE MONTE ALTO;1944000
2016;Bahia;2923506;PALMEIRAS;669000
2016;Bahia;2923605;PARAMIRIM;3375000
2016;Bahia;2923704;PARATINGA;2249000
2016;Bahia;2923803;PARIPIRANGA;2358000
2016;Bahia;2923902;PAU BRASIL;647500
2016;Bahia;2924009;PAULO AFONSO;20467000
2016;Bahia;2924058;PE DE SERRA;1483000
2016;Bahia;2924108;PEDRAO;229000
2016;Bahia;2924207;PEDRO ALEXANDRE;939000
2016;Bahia;2924306;PIATA;2301000
2016;Bahia;2924405;PILAO ARCADO;1848000
2016;Bahia;2924504;PINDAI;1788000
2016;Bahia;2924603;PINDOBACU;1513000
2016;Bahia;2924652;PINTADAS;1156500
2016;Bahia;2924678;PIRAI DO NORTE;757000
2016;Bahia;2924702;PIRIPA;1302000
2016;Bahia;2924801;PIRITIBA;2281000
2016;Bahia;2924900;PLANALTINO;1198000
2016;Bahia;2925006;PLANALTO;3987500
2016;Bahia;2925105;POCOES;7971000
2016;Bahia;2925204;POJUCA;4372500
2016;Bahia;2925253;PONTO NOVO;1664000
2016;Bahia;2925303;PORTO SEGURO;24422262
2016;Bahia;2925402;POTIRAGUA;843000
2016;Bahia;2925501;PRADO;3113000
2016;Bahia;2925600;PRESIDENTE DUTRA;1310000
2016;Bahia;2925709;PRESIDENTE JANIO QUADROS;1160500
2016;Bahia;2925758;PRESIDENTE TANCREDO NEVES;3976000
2016;Bahia;2925808;QUEIMADAS;3255000
2016;Bahia;2925907;QUIJINGUE;2008000
2016;Bahia;2925931;QUIXABEIRA;815000
2016;Bahia;2925956;RAFAEL JAMBEIRO;4023000
2016;Bahia;2926004;REMANSO;4278500
2016;Bahia;2926103;RETIROLANDIA;1880000
2016;Bahia;2926202;RIACHAO DAS NEVES;1950780
2016;Bahia;2926301;RIACHAO DO JACUIPE;5335000
2016;Bahia;2926400;RIACHO DE SANTANA;3267000
2016;Bahia;2926509;RIBEIRA DO AMPARO;1028000
2016;Bahia;2926608;RIBEIRA DO POMBAL;7341500
2016;Bahia;2926657;RIBEIRAO DO LARGO;352000
2016;Bahia;2926707;RIO DE CONTAS;1008000
2016;Bahia;2926806;RIO DO ANTONIO;2160500
2016;Bahia;2926905;RIO DO PIRES;822000
2016;Bahia;2927002;RIO REAL;4397000
2016;Bahia;2927101;RODELAS;1335000
2016;Bahia;2927200;RUY BARBOSA;2982000
2016;Bahia;2927309;SALINAS DA MARGARIDA;1061000
2016;Bahia;2927408;SALVADOR;465325592
2016;Bahia;2927507;SANTA BARBARA;3826000
2016;Bahia;2927606;SANTA BRIGIDA;1525000
2016;Bahia;2927705;SANTA CRUZ CABRALIA;5460000
2016;Bahia;2927804;SANTA CRUZ DA VITORIA;785000
2016;Bahia;2927903;SANTA INES;1042000
2016;Bahia;2928059;SANTA LUZIA;762500
2016;Bahia;2928109;SANTA MARIA DA VITORIA;6027000
2016;Bahia;2928406;SANTA RITA DE CASSIA;3484000
2016;Bahia;2928505;SANTA TERESINHA;531000
2016;Bahia;2928000;SANTALUZ;4937000
2016;Bahia;2928208;SANTANA;3554000
2016;Bahia;2928307;SANTANOPOLIS;682000
2016;Bahia;2928604;SANTO AMARO;5984500
2016;Bahia;2928703;SANTO ANTONIO DE JESUS;22230068
2016;Bahia;2928802;SANTO ESTEVAO;8521500
