ANO;ESTADO;CÓDIGO IBGE;Município;Vendas
2004;Amazonas;1300300;AUTAZES;859500
2004;Amazonas;1300409;BARCELOS;1153931
2004;Amazonas;1300508;BARREIRINHA;447542
2004;Amazonas;1300607;BENJAMIN CONSTANT;29000
2004;Amazonas;1300706;BOCA DO ACRE;935000
2004;Amazonas;1300805;BORBA;400000
2004;Amazonas;1300904;CANUTAMA;80000
2004;Amazonas;1301001;CARAUARI;250000
2004;Amazonas;1301100;CAREIRO;697000
2004;Amazonas;1301159;CAREIRO DA VARZEA;10000
2004;Amazonas;1301209;COARI;2298137
2004;Amazonas;1301308;CODAJAS;347474
2004;Amazonas;1301407;EIRUNEPE;301500
2004;Amazonas;1301506;ENVIRA;53000
2004;Amazonas;1301605;FONTE BOA;250000
2004;Amazonas;1301654;GUAJARA;350000
2004;Amazonas;1301704;HUMAITA;1910000
2004;Amazonas;1301803;IPIXUNA;190000
2004;Amazonas;1301852;IRANDUBA;2198494
2004;Amazonas;1301902;ITACOATIARA;5318000
2004;Amazonas;1301951;ITAMARATI;27000
2004;Amazonas;1302009;ITAPIRANGA;580000
2004;Amazonas;1302306;JUTAI;160000
2004;Amazonas;1302405;LABREA;915500
2004;Amazonas;1302504;MANACAPURU;3791734
2004;Amazonas;1302553;MANAQUIRI;55000
2004;Amazonas;1302603;MANAUS;259855914
2004;Amazonas;1302702;MANICORE;85000
2004;Amazonas;1302900;MAUES;1628312
2004;Amazonas;1303007;NHAMUNDA;480000
2004;Amazonas;1303106;NOVA OLINDA DO NORTE;586701
2004;Amazonas;1303205;NOVO AIRAO;345000
2004;Amazonas;1303304;NOVO ARIPUANA;506000
2004;Amazonas;1303403;PARINTINS;4479337
2004;Amazonas;1303536;PRESIDENTE FIGUEIREDO;2000000
2004;Amazonas;1303569;RIO PRETO DA EVA;867000
2004;Amazonas;1303601;SANTA ISABEL DO RIO NE;364259
2004;Amazonas;1303809;SAO GABRIEL DA CACHOEI;1452285
2004;Amazonas;1304005;SILVES;365000
2004;Amazonas;1304062;TABATINGA;7000
2004;Amazonas;1304104;TAPAUA;382000
2004;Amazonas;1304203;TEFE;3068463
2004;Amazonas;1304302;URUCARA;245000
2004;Amazonas;1304401;URUCURITUBA;320000
2004;Roraima ;1400027;AMAJARI;80000
2004;Roraima ;1400050;ALTO ALEGRE;190000
2004;Roraima ;1400100;BOA VISTA;41874684
2004;Roraima ;1400506;SAO JOAO DA BALIZA;59000
2004;Roraima ;1400175;CANTA;145000
2004;Roraima ;1400209;CARACARAI;970000
2004;Roraima ;1400233;CAROEBE;670000
2004;Roraima ;1400472;RORAINOPOLIS;720000
2004;Roraima ;1400308;MUCAJAI;1157550
2004;Roraima ;1400407;NORMANDIA;135000
2004;Roraima ;1400605;SAO LUIZ;1177000
2004;Pará ;1500107;ABAETETUBA;2204367
2004;Pará ;1500131;ABEL FIGUEIREDO;373000
2004;Pará ;1500206;ACARA;537000
2004;Pará ;1500404;ALENQUER;1173663
2004;Pará ;1500503;ALMEIRIM;3020430
2004;Pará ;1500602;ALTAMIRA;8101700
2004;Pará ;1500800;ANANINDEUA;35078468
2004;Pará ;1500859;ANAPU;145000
2004;Pará ;1500909;AUGUSTO CORREA;937000
2004;Pará ;1501204;BAIAO;301000
2004;Pará ;1501303;BARCARENA;4285139
2004;Pará ;1501402;BELEM;136005008
2004;Pará ;1501451;BELTERRA;124000
2004;Pará ;1501501;BENEVIDES;1991899
2004;Pará ;1501576;BOM JESUS DO TOCANTINS;380000
2004;Pará ;1501709;BRAGANCA;3074246
2004;Pará ;1501782;BREU BRANCO;900000
2004;Pará ;1501808;BREVES;1072137
2004;Pará ;1501758;BREJO GRANDE DO ARAGUA;310000
2004;Pará ;1501907;BUJARU;95000
2004;Pará ;1502103;CAMETA;165000
2004;Pará ;1502152;CANAA DOS CARAJAS;330000
2004;Pará ;1502202;CAPANEMA;3573700
2004;Pará ;1502301;CAPITAO POCO;1977000
2004;Pará ;1502400;CASTANHAL;19668787
2004;Pará ;1502608;COLARES;30600
2004;Pará ;1502707;CONCEICAO DO ARAGUAIA;2399400
2004;Pará ;1502756;CONCORDIA DO PARA;890078
2004;Pará ;1502764;CUMARU DO NORTE;56000
2004;Pará ;1502855;CURUA;85000
2004;Pará ;1502772;CURIONOPOLIS;320000
2004;Pará ;1502905;CURUCA;504200
2004;Pará ;1502939;DOM ELISEU;1772593
2004;Pará ;1502954;ELDORADO DOS CARAJAS;75000
2004;Pará ;1503077;GARRAFAO DO NORTE;953000
2004;Pará ;1503044;FLORESTA DO ARAGUAIA;462000
2004;Pará ;1503093;GOIANESIA DO PARA;2284000
2004;Pará ;1503200;IGARAPE-ACU;1048000
2004;Pará ;1503309;IGARAPE-MIRI;546000
2004;Pará ;1503457;IPIXUNA DO PARA;110000
2004;Pará ;1503507;IRITUIA;786324
2004;Pará ;1503606;ITAITUBA;7145787
2004;Pará ;1503705;ITUPIRANGA;3172500
2004;Pará ;1503754;JACAREACANGA;163052
2004;Pará ;1503804;JACUNDA;3444222
2004;Pará ;1503903;JURUTI;201000
2004;Pará ;1504059;MAE DO RIO;1648000
2004;Pará ;1504208;MARABA;20236829
2004;Pará ;1504307;MARACANA;171000
2004;Pará ;1504406;MARAPANIM;15000
2004;Pará ;1504422;MARITUBA;6122600
2004;Pará ;1504455;MEDICILANDIA;1017000
2004;Pará ;1504604;MOCAJUBA;400000
2004;Pará ;1504703;MOJU;494963
2004;Pará ;1504802;MONTE ALEGRE;1650446
2004;Pará ;1504901;MUANA;10000
2004;Pará ;1504976;NOVA IPIXUNA;166950
2004;Pará ;1505007;NOVA TIMBOTEUA;677000
2004;Pará ;1505031;NOVO PROGRESSO;740468
2004;Pará ;1505064;NOVO REPARTIMENTO;2319200
2004;Pará ;1505106;OBIDOS;539000
2004;Pará ;1505304;ORIXIMINA;2318000
2004;Pará ;1505403;OUREM;570300
2004;Pará ;1505437;OURILANDIA DO NORTE;289000
2004;Pará ;1505486;PACAJA;1216489
2004;Pará ;1505502;PARAGOMINAS;6836091
2004;Pará ;1505536;PARAUAPEBAS;7165311
2004;Pará ;1505551;PAU D'ARCO;20000
2004;Pará ;1505635;PICARRA;773700
2004;Pará ;1505650;PLACAS;214000
2004;Pará ;1505809;PORTEL;297764
2004;Pará ;1505908;PORTO DE MOZ;916159
2004;Pará ;1506005;PRAINHA;224000
2004;Pará ;1506138;REDENCAO;7108214
2004;Pará ;1506161;RIO MARIA;501000
2004;Pará ;1506187;RONDON DO PARA;2956612
2004;Pará ;1506195;RUROPOLIS;505000
2004;Pará ;1506203;SALINOPOLIS;3197300
2004;Pará ;1506302;SALVATERRA;336000
2004;Pará ;1506351;SANTA BARBARA DO PARA;582000
2004;Pará ;1506500;SANTA ISABEL DO PARA;6824200
2004;Pará ;1506583;SANTA MARIA DAS BARREI;65000
2004;Pará ;1506609;SANTA MARIA DO PARA;1125000
2004;Pará ;1506708;SANTANA DO ARAGUAIA;2245000
2004;Pará ;1506807;SANTAREM;18632461
2004;Pará ;1507151;SAO DOMINGOS DO ARAGUA;1654500
2004;Pará ;1507201;SAO DOMINGOS DO CAPIM;250000
2004;Pará ;1507300;SAO FELIX DO XINGU;679273
2004;Pará ;1507409;SAO FRANCISCO DO PARA;2240000
2004;Pará ;1507458;SAO GERALDO DO ARAGUAI;637000
2004;Pará ;1507508;SAO JOAO DO ARAGUAIA;30000
2004;Pará ;1507474;SAO JOAO DE PIRABAS;411000
2004;Pará ;1507607;SAO MIGUEL DO GUAMA;1457808
2004;Pará ;1507755;SAPUCAIA;25000
2004;Pará ;1507805;SENADOR JOSE PORFIRIO;302000
2004;Pará ;1507904;SOURE;837506
2004;Pará ;1507961;TERRA ALTA;113100
2004;Pará ;1507953;TAILANDIA;3140350
2004;Pará ;1507979;TERRA SANTA;180000
2004;Pará ;1508001;TOME-ACU;1938150
2004;Pará ;1508050;TRAIRAO;190000
2004;Pará ;1508100;TUCURUI;6114000
2004;Pará ;1508084;TUCUMA;1487250
2004;Pará ;1508126;ULIANOPOLIS;1014207
2004;Pará ;1508159;URUARA;1325000
2004;Pará ;1508209;VIGIA;599000
2004;Pará ;1508308;VISEU;88000
2004;Pará ;1508407;XINGUARA;2222948
2004;Pará ;1508357;VITORIA DO XINGU;483600
2004;Amapá ;1600055;SERRA DO NAVIO;187400
2004;Amapá ;1600105;AMAPA;221800
2004;Amapá ;1600154;PEDRA BRANCA DO AMAPAR;104800
2004;Amapá ;1600204;CALCOENE;265000
2004;Amapá ;1600238;FERREIRA GOMES;298800
2004;Amapá ;1600279;LARANJAL DO JARI;1380000
2004;Amapá ;1600303;MACAPA;43887800
2004;Amapá ;1600402;MAZAGAO;25000
2004;Amapá ;1600501;OIAPOQUE;4054000
2004;Amapá ;1600535;PORTO GRANDE;761350
2004;Amapá ;1600600;SANTANA;5480400
2004;Amapá ;1600709;TARTARUGALZINHO;435000
2004;Tocantins ;1700350;ALIANCA DO TOCANTINS;750000
2004;Tocantins ;1700400;ALMAS;293600
2004;Tocantins ;1700707;ALVORADA;1030000
2004;Tocantins ;1701002;ANANAS;1755000
2004;Tocantins ;1701101;APARECIDA DO RIO NEGRO;317000
2004;Tocantins ;1701903;ARAGUACEMA;380000
2004;Tocantins ;1700251;ABREULANDIA;135000
2004;Tocantins ;1702000;ARAGUACU;952700
2004;Tocantins ;1700301;AGUIARNOPOLIS;709000
2004;Tocantins ;1702109;ARAGUAINA;18741356
2004;Tocantins ;1702208;ARAGUATINS;1420000
2004;Tocantins ;1702307;ARAPOEMA;460000
2004;Tocantins ;1702406;ARRAIAS;685000
2004;Tocantins ;1702554;AUGUSTINOPOLIS;1235000
2004;Tocantins ;1702703;AURORA DO TOCANTINS;173000
2004;Tocantins ;1702901;AXIXA DO TOCANTINS;180000
2004;Tocantins ;1703008;BABACULANDIA;173000
2004;Tocantins ;1703107;BARROLANDIA;517000
2004;Tocantins ;1703206;BERNARDO SAYAO;309780
2004;Tocantins ;1703701;BREJINHO DE NAZARE;148250
2004;Tocantins ;1703800;BURITI DO TOCANTINS;380000
2004;Tocantins ;1703909;CASEARA;250000
2004;Tocantins ;1705508;COLINAS DO TOCANTINS;3711238
2004;Tocantins ;1716703;COLMEIA;823250
2004;Tocantins ;1705557;COMBINADO;447000
2004;Tocantins ;1705607;CONCEICAO DO TOCANTINS;418000
2004;Tocantins ;1706001;COUTO DE MAGALHAES;1273000
2004;Tocantins ;1706100;CRISTALANDIA;710000
2004;Tocantins ;1707009;DIANOPOLIS;1249100
2004;Tocantins ;1701051;ANGICO;40000
2004;Tocantins ;1707108;DIVINOPOLIS DO TOCANTI;505000
2004;Tocantins ;1707207;DOIS IRMAOS DO TOCANTI;295000
2004;Tocantins ;1707306;DUERE;285000
2004;Tocantins ;1707553;FATIMA;755000
2004;Tocantins ;1707652;FIGUEIROPOLIS;868500
2004;Tocantins ;1707702;FILADELFIA;94000
2004;Tocantins ;1701309;ARAGOMINAS;209000
2004;Tocantins ;1708205;FORMOSO DO ARAGUAIA;1395470
2004;Tocantins ;1708304;GOIANORTE;199000
2004;Tocantins ;1709005;GOIATINS;316880
2004;Tocantins ;1709302;GUARAI;2770050
2004;Tocantins ;1709500;GURUPI;10962850
2004;Tocantins ;1710508;ITACAJA;454090
2004;Tocantins ;1710706;ITAGUATINS;197000
2004;Tocantins ;1711100;ITAPORA DO TOCANTINS;64640
2004;Tocantins ;1712405;LIZARDA;2500
2004;Tocantins ;1712504;MARIANOPOLIS DO TOCANT;285000
2004;Tocantins ;1713205;MIRACEMA DO TOCANTINS;1548000
2004;Tocantins ;1713304;MIRANORTE;1106190
2004;Tocantins ;1713601;MONTE DO CARMO;164000
2004;Tocantins ;1714203;NATIVIDADE;1548000
2004;Tocantins ;1714302;NAZARE;90000
2004;Tocantins ;1714880;NOVA OLINDA;846332
2004;Tocantins ;1715002;NOVA ROSALANDIA;305000
2004;Tocantins ;1715101;NOVO ACORDO;169500
2004;Tocantins ;1715754;PALMEIROPOLIS;630000
2004;Tocantins ;1716109;PARAISO DO TOCANTINS;6695000
2004;Tocantins ;1702158;ARAGUANA;217000
2004;Tocantins ;1716208;PARANA;231250
2004;Tocantins ;1716505;PEDRO AFONSO;1597000
2004;Tocantins ;1716604;PEIXE;983000
2004;Tocantins ;1716653;PEQUIZEIRO;101000
2004;Tocantins ;1717503;PIUM;145000
2004;Tocantins ;1717008;PINDORAMA DO TOCANTINS;101000
2004;Tocantins ;1717800;PONTE ALTA DO BOM JESU;170000
2004;Tocantins ;1717909;PONTE ALTA DO TOCANTIN;262250
2004;Tocantins ;1718006;PORTO ALEGRE DO TOCANT;107950
2004;Tocantins ;1718204;PORTO NACIONAL;5162800
2004;Tocantins ;1718402;PRESIDENTE KENNEDY;445000
2004;Tocantins ;1718907;SANTA ROSA DO TOCANTIN;329000
2004;Tocantins ;1719004;SANTA TEREZA DO TOCANT;62500
2004;Tocantins ;1720499;SAO VALERIO DA NATIVID;420000
2004;Tocantins ;1720655;SILVANOPOLIS;586400
2004;Tocantins ;1720804;SITIO NOVO DO TOCANTIN;240000
2004;Tocantins ;1720903;TAGUATINGA;2217000
2004;Tocantins ;1721000;PALMAS;33724050
2004;Tocantins ;1721109;TOCANTINIA;715000
2004;Tocantins ;1721208;TOCANTINOPOLIS;1247000
2004;Tocantins ;1722081;WANDERLANDIA;470350
2004;Tocantins ;1703826;CACHOEIRINHA;205000
2004;Tocantins ;1703842;CAMPOS LINDOS;359000
2004;Tocantins ;1703867;CARIRI DO TOCANTINS;827200
2004;Tocantins ;1703883;CARMOLANDIA;95000
2004;Tocantins ;1706258;CRIXAS DO TOCANTINS;143000
2004;Tocantins ;1706506;DARCINOPOLIS;395000
2004;Tocantins ;1707405;ESPERANTINA;185000
2004;Tocantins ;1708254;FORTALEZA DO TABOCAO;1369200
2004;Tocantins ;1709807;IPUEIRAS;35000
2004;Tocantins ;1710904;ITAPIRATINS;71250
2004;Tocantins ;1711506;JAU DO TOCANTINS;230000
2004;Tocantins ;1711902;LAGOA DA CONFUSAO;490000
2004;Tocantins ;1711951;LAGOA DO TOCANTINS;10000
2004;Tocantins ;1712009;LAJEADO;210000
2004;Tocantins ;1712454;LUZINOPOLIS;252000
2004;Tocantins ;1715259;NOVO JARDIM;55000
2004;Tocantins ;1712702;MATEIROS;26250
2004;Tocantins ;1713809;PALMEIRAS DO TOCANTINS;20000
2004;Tocantins ;1713957;MURICILANDIA;40000
2004;Tocantins ;1715150;NOVO ALEGRE;215000
2004;Tocantins ;1715705;PALMEIRANTE;75000
2004;Tocantins ;1716307;PAU D'ARCO;134740
2004;Tocantins ;1718709;RIO DOS BOIS;279000
2004;Tocantins ;1718451;PUGMIL;408000
2004;Tocantins ;1718840;SANDOLANDIA;240000
2004;Tocantins ;1718865;SANTA FE DO ARAGUAIA;166000
2004;Tocantins ;1720002;SANTA TEREZINHA DO TOC;20000
2004;Tocantins ;1720150;SAO FELIX DO TOCANTINS;20000
2004;Tocantins ;1720200;SAO MIGUEL DO TOCANTIN;210000
2004;Tocantins ;1720259;SAO SALVADOR DO TOCANT;221250
2004;Tocantins ;1720978;TALISMA;291000
2004;Maranhão ;2100055;ACAILANDIA;10412560
2004;Maranhão ;2100154;AGUA DOCE DO MARANHAO;15000
2004;Maranhão ;2100204;ALCANTARA;150000
2004;Maranhão ;2100436;ALTO ALEGRE DO MARANHA;584800
2004;Maranhão ;2100501;ALTO PARNAIBA;165000
2004;Maranhão ;2100550;AMAPA DO MARANHAO;212650
2004;Maranhão ;2100600;AMARANTE DO MARANHAO;290000
2004;Maranhão ;2100808;ANAPURUS;360000
2004;Maranhão ;2100832;APICUM-ACU;5000
2004;Maranhão ;2100907;ARAIOSES;447000
2004;Maranhão ;2100956;ARAME;350000
2004;Maranhão ;2101004;ARARI;251500
2004;Maranhão ;2101202;BACABAL;4108212
2004;Maranhão ;2101301;BACURI;9400
2004;Maranhão ;2101400;BALSAS;5650038
2004;Maranhão ;2101509;BARAO DE GRAJAU;388000
2004;Maranhão ;2101608;BARRA DO CORDA;2923500
2004;Maranhão ;2101707;BARREIRINHAS;1040700
2004;Maranhão ;2101772;BELA VISTA DO MARANHAO;246000
2004;Maranhão ;2101905;BEQUIMAO;265000
2004;Maranhão ;2101970;BOA VISTA DO GURUPI;50000
2004;Maranhão ;2102002;BOM JARDIM;756100
2004;Maranhão ;2102036;BOM JESUS DAS SELVAS;315000
2004;Maranhão ;2102101;BREJO;1865000
2004;Maranhão ;2102200;BURITI;405000
2004;Maranhão ;2102309;BURITI BRAVO;177995
2004;Maranhão ;2102325;BURITICUPU;2087000
2004;Maranhão ;2102358;BURITIRANA;92000
2004;Maranhão ;2102408;CAJAPIO;156000
2004;Maranhão ;2102556;CAMPESTRE DO MARANHAO;388000
2004;Maranhão ;2102705;CANTANHEDE;20000
2004;Maranhão ;2102754;CAPINZAL DO NORTE;150000
2004;Maranhão ;2102804;CAROLINA;1084400
2004;Maranhão ;2102903;CARUTAPERA;887000
2004;Maranhão ;2103000;CAXIAS;7627790
2004;Maranhão ;2103208;CHAPADINHA;2230000
2004;Maranhão ;2103257;CIDELANDIA;527000
2004;Maranhão ;2103307;CODO;3090456
2004;Maranhão ;2103406;COELHO NETO;1344000
2004;Maranhão ;2103505;COLINAS;1090000
2004;Maranhão ;2103604;COROATA;2019000
2004;Maranhão ;2103703;CURURUPU;455000
2004;Maranhão ;2103752;DAVINOPOLIS;95000
2004;Maranhão ;2103802;DOM PEDRO;1723543
2004;Maranhão ;2103901;DUQUE BACELAR;100000
2004;Maranhão ;2104008;ESPERANTINOPOLIS;480000
2004;Maranhão ;2104057;ESTREITO;1497756
2004;Maranhão ;2104073;FEIRA NOVA DO MARANHAO;64000
2004;Maranhão ;2104081;FERNANDO FALCAO;60000
2004;Maranhão ;2104099;FORMOSA DA SERRA NEGRA;256000
2004;Maranhão ;2104107;FORTALEZA DOS NOGUEIRA;350800
2004;Maranhão ;2104206;FORTUNA;192300
2004;Maranhão ;2104305;GODOFREDO VIANA;18550
2004;Maranhão ;2104602;GOVERNADOR EUGENIO BAR;185000
2004;Maranhão ;2104677;GOVERNADOR NUNES FREIR;1077800
2004;Maranhão ;2104800;GRAJAU;1801000
2004;Maranhão ;2104909;GUIMARAES;10000
2004;Maranhão ;2105005;HUMBERTO DE CAMPOS;85150
2004;Maranhão ;2105104;ICATU;70000
2004;Maranhão ;2105153;IGARAPE DO MEIO;106000
2004;Maranhão ;2105203;IGARAPE GRANDE;475000
2004;Maranhão ;2105302;IMPERATRIZ;23365381
2004;Maranhão ;2105401;ITAPECURU MIRIM;2811100
2004;Maranhão ;2105427;ITINGA DO MARANHAO;1690000
2004;Maranhão ;2105476;JENIPAPO DOS VIEIRAS;345000
2004;Maranhão ;2105500;JOAO LISBOA;2315000
2004;Maranhão ;2105609;JOSELANDIA;235000
2004;Maranhão ;2105708;LAGO DA PEDRA;1903000
2004;Maranhão ;2105807;LAGO DO JUNCO;95000
2004;Maranhão ;2105906;LAGO VERDE;190000
2004;Maranhão ;2105948;LAGO DOS RODRIGUES;25000
2004;Maranhão ;2105989;LAJEADO NOVO;105000
2004;Maranhão ;2106003;LIMA CAMPOS;210000
2004;Maranhão ;2106102;LORETO;358000
2004;Maranhão ;2106300;MAGALHAES DE ALMEIDA;176000
2004;Maranhão ;2106326;MARACACUME;1026000
2004;Maranhão ;2106375;MARANHAOZINHO;15000
2004;Maranhão ;2106409;MATA ROMA;65000
2004;Maranhão ;2106508;MATINHA;456500
2004;Maranhão ;2106607;MATOES;15000
2004;Maranhão ;2106631;MATOES DO NORTE;112000
2004;Maranhão ;2106672;MILAGRES DO MARANHAO;40000
2004;Maranhão ;2106706;MIRADOR;575000
2004;Maranhão ;2106755;MIRANDA DO NORTE;1160700
2004;Maranhão ;2106805;MIRINZAL;862000
2004;Maranhão ;2107001;MONTES ALTOS;200000
2004;Maranhão ;2107100;MORROS;411000
2004;Maranhão ;2107357;NOVA OLINDA DO MARANHA;235850
2004;Maranhão ;2107407;OLHO D'AGUA DAS CUNHAS;955000
2004;Maranhão ;2107506;PACO DO LUMIAR;4020594
2004;Maranhão ;2107605;PALMEIRANDIA;145000
2004;Maranhão ;2107704;PARAIBANO;540000
2004;Maranhão ;2107803;PARNARAMA;617000
2004;Maranhão ;2107902;PASSAGEM FRANCA;205000
2004;Maranhão ;2108009;PASTOS BONS;1007000
2004;Maranhão ;2108108;PAULO RAMOS;575000
2004;Maranhão ;2108207;PEDREIRAS;1864000
2004;Maranhão ;2108306;PENALVA;45000
2004;Maranhão ;2108405;PERI MIRIM;210000
2004;Maranhão ;2108454;PERITORO;483000
2004;Maranhão ;2108504;PINDARE MIRIM;415000
2004;Maranhão ;2108603;PINHEIRO;2496790
2004;Maranhão ;2108702;PIO XII;531000
2004;Maranhão ;2108900;POCAO DE PEDRAS;595000
2004;Maranhão ;2109007;PORTO FRANCO;1189000
2004;Maranhão ;2109106;PRESIDENTE DUTRA;3391798
2004;Maranhão ;2109239;PRESIDENTE MEDICI;128000
2004;Maranhão ;2109452;RAPOSA;248150
2004;Maranhão ;2109502;RIACHAO;649000
2004;Maranhão ;2109551;RIBAMAR FIQUENE;90000
2004;Maranhão ;2109601;ROSARIO;1308733
2004;Maranhão ;2109759;SANTA FILOMENA DO MARA;90000
2004;Maranhão ;2109809;SANTA HELENA;358000
2004;Maranhão ;2109908;SANTA INES;4015400
2004;Maranhão ;2110005;SANTA LUZIA;1731244
2004;Maranhão ;2110039;SANTA LUZIA DO PARUA;1153854
2004;Maranhão ;2110104;SANTA QUITERIA DO MARA;285000
2004;Maranhão ;2110203;SANTA RITA;860000
2004;Maranhão ;2110302;SANTO ANTONIO DOS LOPE;191000
2004;Maranhão ;2110401;SAO BENEDITO DO RIO PR;73500
2004;Maranhão ;2110500;SAO BENTO;910000
2004;Maranhão ;2110609;SAO BERNARDO;839000
2004;Maranhão ;2110658;SAO DOMINGOS DO AZEITA;643000
2004;Maranhão ;2110708;SAO DOMINGOS DO MARANH;981200
2004;Maranhão ;2110856;SAO FRANCISCO DO BREJA;320000
2004;Maranhão ;2110906;SAO FRANCISCO DO MARAN;10000
2004;Maranhão ;2111029;SAO JOAO DO CARU;126000
2004;Maranhão ;2111052;SAO JOAO DO PARAISO;366017
2004;Maranhão ;2111078;SAO JOAO DO SOTER;10000
2004;Maranhão ;2111102;SAO JOAO DOS PATOS;1174607
2004;Maranhão ;2111201;SAO JOSE DE RIBAMAR;15039300
2004;Maranhão ;2111300;SAO LUIS;104526942
2004;Maranhão ;2111409;SAO LUIS GONZAGA DO MA;410000
2004;Maranhão ;2111508;SAO MATEUS DO MARANHAO;900000
2004;Maranhão ;2111532;SAO PEDRO DA AGUA BRAN;56000
2004;Maranhão ;2111573;SAO PEDRO DOS CRENTES;20000
2004;Maranhão ;2111607;SAO RAIMUNDO DAS MANGA;723500
2004;Maranhão ;2111631;SAO RAIMUNDO DO DOCA B;5000
2004;Maranhão ;2111706;SAO VICENTE FERRER;615000
2004;Maranhão ;2111763;SENADOR LA ROCQUE;5000
2004;Maranhão ;2111805;SITIO NOVO;415100
2004;Maranhão ;2112001;TASSO FRAGOSO;120100
2004;Maranhão ;2112209;TIMON;5596047
2004;Maranhão ;2112233;TRIZIDELA DO VALE;642000
2004;Maranhão ;2112308;TUNTUM;365000
2004;Maranhão ;2112407;TURIACU;732000
2004;Maranhão ;2112456;TURILANDIA;30000
2004;Maranhão ;2112506;TUTOIA;583000
2004;Maranhão ;2112605;URBANO SANTOS;221000
2004;Maranhão ;2112704;VARGEM GRANDE;885000
2004;Maranhão ;2112803;VIANA;1655000
2004;Maranhão ;2112852;VILA NOVA DOS MARTIRIO;12000
2004;Maranhão ;2112902;VITORIA DO MEARIM;1759573
2004;Maranhão ;2113009;VITORINO FREIRE;1180000
2004;Maranhão ;2114007;ZE DOCA;1290428
2004;Piauí;2200103;AGRICOLANDIA;10000
