ANO;ESTADO;CÓDIGO IBGE;Municípios;Vendas
2017;Alagoas ;2707404;PORTO DE PEDRAS;445000
2017;Alagoas ;2707503;PORTO REAL DO COLEGIO;1577500
2017;Alagoas ;2707602;QUEBRANGULO;341500
2017;Alagoas ;2707701;RIO LARGO;13758095
2017;Alagoas ;2708006;SANTANA DO IPANEMA;7918206
2017;Alagoas ;2708105;SANTANA DO MUNDAU;505500
2017;Alagoas ;2708303;SAO JOSE DA LAJE;1200000
2017;Alagoas ;2708402;SAO JOSE DA TAPERA;2754997
2017;Alagoas ;2708501;SAO LUIS DO QUITUNDE;2185449
2017;Alagoas ;2708600;SAO MIGUEL DOS CAMPOS;11943458
2017;Alagoas ;2708709;SAO MIGUEL DOS MILAGRES;915500
2017;Alagoas ;2708808;SAO SEBASTIAO;4080383
2017;Alagoas ;2708907;SATUBA;2269766
2017;Alagoas ;2708956;SENADOR RUI PALMEIRA;854000
2017;Alagoas ;2709004;TANQUE D'ARCA;139500
2017;Alagoas ;2709103;TAQUARANA;2238416
2017;Alagoas ;2709152;TEOTONIO VILELA;3012000
2017;Alagoas ;2709202;TRAIPU;350000
2017;Alagoas ;2709301;UNIAO DOS PALMARES;7816000
2017;Alagoas ;2709400;VICOSA;3047308
2017;Amazonas;1300029;ALVARAES;1580000
2017;Amazonas;1300060;AMATURA;97500
2017;Amazonas;1300102;ANORI;894326
2017;Amazonas;1300144;APUI;1848744
2017;Amazonas;1300300;AUTAZES;4452076
2017;Amazonas;1300409;BARCELOS;1885511
2017;Amazonas;1300508;BARREIRINHA;2209705
2017;Amazonas;1300607;BENJAMIN CONSTANT;218773
2017;Amazonas;1300631;BERURI;700000
2017;Amazonas;1300680;BOA VISTA DO RAMOS;1040000
2017;Amazonas;1300706;BOCA DO ACRE;4008000
2017;Amazonas;1300805;BORBA;1984000
2017;Amazonas;1300904;CANUTAMA;251733
2017;Amazonas;1301001;CARAUARI;1045847
2017;Amazonas;1301100;CAREIRO;2551300
2017;Amazonas;1301159;CAREIRO DA VARZEA;1365000
2017;Amazonas;1301209;COARI;5550641
2017;Amazonas;1301308;CODAJAS;1814422
2017;Amazonas;1301407;EIRUNEPE;1707034
2017;Amazonas;1301506;ENVIRA;400000
2017;Amazonas;1301605;FONTE BOA;3075090
2017;Amazonas;1301654;GUAJARA;935000
2017;Amazonas;1301704;HUMAITA;5210846
2017;Amazonas;1301803;IPIXUNA;710000
2017;Amazonas;1301852;IRANDUBA;15449968
2017;Amazonas;1301902;ITACOATIARA;12402594
2017;Amazonas;1301951;ITAMARATI;165000
2017;Amazonas;1302009;ITAPIRANGA;1322000
2017;Amazonas;1302108;JAPURA;21800
2017;Amazonas;1302207;JURUA;275402
2017;Amazonas;1302306;JUTAI;1713123
2017;Amazonas;1302405;LABREA;3454636
2017;Amazonas;1302504;MANACAPURU;16441942
2017;Amazonas;1302553;MANAQUIRI;1385400
2017;Amazonas;1302603;MANAUS;489684085
2017;Amazonas;1302702;MANICORE;4638034
2017;Amazonas;1302801;MARAA;80000
2017;Amazonas;1302900;MAUES;3284916
2017;Amazonas;1303007;NHAMUNDA;1651643
2017;Amazonas;1303106;NOVA OLINDA DO NORTE;2931000
2017;Amazonas;1303205;NOVO AIRAO;1665000
2017;Amazonas;1303304;NOVO ARIPUANA;1245000
2017;Amazonas;1303403;PARINTINS;9805487
2017;Amazonas;1303502;PAUINI;776879
2017;Amazonas;1303536;PRESIDENTE FIGUEIREDO;6116840
2017;Amazonas;1303569;RIO PRETO DA EVA;2478000
2017;Amazonas;1303601;SANTA ISABEL DO RIO NEGRO;1294478
2017;Amazonas;1303700;SANTO ANTONIO DO ICA;1105482
2017;Amazonas;1303809;SAO GABRIEL DA CACHOEIRA;5516151
2017;Amazonas;1303908;SAO PAULO DE OLIVENCA;527249
2017;Amazonas;1303957;SAO SEBASTIAO DO UATUMA;965000
2017;Amazonas;1304005;SILVES;861000
2017;Amazonas;1304062;TABATINGA;180874
2017;Amazonas;1304104;TAPAUA;598392
2017;Amazonas;1304203;TEFE;7293282
2017;Amazonas;1304237;TONANTINS;396660
2017;Amazonas;1304260;UARINI;541700
2017;Amazonas;1304302;URUCARA;1674958
2017;Amazonas;1304401;URUCURITUBA;945000
2017;Amapá ;1600105;AMAPA;714830
2017;Amapá ;1600204;CALCOENE;1479439
2017;Amapá ;1600212;CUTIAS;439915
2017;Amapá ;1600238;FERREIRA GOMES;765000
2017;Amapá ;1600253;ITAUBAL;124980
2017;Amapá ;1600279;LARANJAL DO JARI;4179840
2017;Amapá ;1600303;MACAPA;119913246
2017;Amapá ;1600402;MAZAGAO;334970
2017;Amapá ;1600501;OIAPOQUE;4937193
2017;Amapá ;1600154;PEDRA BRANCA DO AMAPARI;909760
2017;Amapá ;1600535;PORTO GRANDE;2309510
2017;Amapá ;1600600;SANTANA;16351971
2017;Amapá ;1600055;SERRA DO NAVIO;499885
2017;Amapá ;1600709;TARTARUGALZINHO;1314670
2017;Amapá ;1600808;VITORIA DO JARI;453132
2017;Bahia;2900108;ABAIRA;743000
2017;Bahia;2900207;ABARE;2536950
2017;Bahia;2900306;ACAJUTIBA;1276000
2017;Bahia;2900355;ADUSTINA;1781250
2017;Bahia;2900405;AGUA FRIA;808000
2017;Bahia;2900603;AIQUARA;123500
2017;Bahia;2900702;ALAGOINHAS;27682506
2017;Bahia;2900801;ALCOBACA;2738000
2017;Bahia;2900900;ALMADINA;265000
2017;Bahia;2901007;AMARGOSA;5521936
2017;Bahia;2901106;AMELIA RODRIGUES;6027000
2017;Bahia;2901155;AMERICA DOURADA;1179000
2017;Bahia;2901205;ANAGE;3004000
2017;Bahia;2901304;ANDARAI;1640750
2017;Bahia;2901353;ANDORINHA;1624000
2017;Bahia;2901403;ANGICAL;840000
2017;Bahia;2901502;ANGUERA;1589000
2017;Bahia;2901601;ANTAS;2592450
2017;Bahia;2901700;ANTONIO CARDOSO;2026800
2017;Bahia;2901809;ANTONIO GONCALVES;764392
2017;Bahia;2901908;APORA;1294000
2017;Bahia;2901957;APUAREMA;512000
2017;Bahia;2902054;ARACAS;1052750
2017;Bahia;2902005;ARACATU;2867000
2017;Bahia;2902104;ARACI;4407758
2017;Bahia;2902203;ARAMARI;353000
2017;Bahia;2902252;ARATACA;300000
2017;Bahia;2902302;ARATUIPE;1496000
2017;Bahia;2902401;AURELINO LEAL;900929
2017;Bahia;2902500;BAIANOPOLIS;1178250
2017;Bahia;2902609;BAIXA GRANDE;3073500
2017;Bahia;2902658;BANZAE;1182597
2017;Bahia;2902708;BARRA;2258000
2017;Bahia;2902807;BARRA DA ESTIVA;5363750
2017;Bahia;2902906;BARRA DO CHOCA;2764000
2017;Bahia;2903003;BARRA DO MENDES;1149000
2017;Bahia;2903102;BARRA DO ROCHA;285000
2017;Bahia;2903201;BARREIRAS;33899583
2017;Bahia;2903235;BARRO ALTO;1160000
2017;Bahia;2903300;BARRO PRETO;24838
2017;Bahia;2903276;BARROCAS;962538
2017;Bahia;2903409;BELMONTE;1375500
2017;Bahia;2903508;BELO CAMPO;1782500
2017;Bahia;2903607;BIRITINGA;1492750
2017;Bahia;2903706;BOA NOVA;692500
2017;Bahia;2903805;BOA VISTA DO TUPIM;1322750
2017;Bahia;2903904;BOM JESUS DA LAPA;11001750
2017;Bahia;2903953;BOM JESUS DA SERRA;614500
2017;Bahia;2904001;BONINAL;2084000
2017;Bahia;2904050;BONITO;1680500
2017;Bahia;2904100;BOQUIRA;1741000
2017;Bahia;2904209;BOTUPORA;1068000
2017;Bahia;2904308;BREJOES;2012800
2017;Bahia;2904407;BREJOLANDIA;813500
2017;Bahia;2904506;BROTAS DE MACAUBAS;844000
2017;Bahia;2904605;BRUMADO;11855000
2017;Bahia;2904704;BUERAREMA;4853907
2017;Bahia;2904753;BURITIRAMA;1179000
2017;Bahia;2904803;CAATIBA;370000
2017;Bahia;2904852;CABACEIRAS DO PARAGUACU;1195000
2017;Bahia;2904902;CACHOEIRA;1652000
2017;Bahia;2905008;CACULE;3356500
2017;Bahia;2905107;CAEM;574000
2017;Bahia;2905156;CAETANOS;843750
2017;Bahia;2905206;CAETITE;9505750
2017;Bahia;2905305;CAFARNAUM;2216000
2017;Bahia;2905404;CAIRU;760000
2017;Bahia;2905503;CALDEIRAO GRANDE;1381000
2017;Bahia;2905602;CAMACAN;2940000
2017;Bahia;2905701;CAMACARI;67287854
2017;Bahia;2905800;CAMAMU;5235461
2017;Bahia;2905909;CAMPO ALEGRE DE LOURDES;3188000
2017;Bahia;2906006;CAMPO FORMOSO;7288038
2017;Bahia;2906105;CANAPOLIS;314000
2017;Bahia;2906204;CANARANA;2934000
2017;Bahia;2906303;CANAVIEIRAS;3172812
2017;Bahia;2906402;CANDEAL;371000
2017;Bahia;2906501;CANDEIAS;17456058
2017;Bahia;2906600;CANDIBA;1550000
2017;Bahia;2906709;CANDIDO SALES;3335800
2017;Bahia;2906808;CANSANCAO;4055500
2017;Bahia;2906824;CANUDOS;5094250
2017;Bahia;2906857;CAPELA DO ALTO ALEGRE;1189000
2017;Bahia;2906873;CAPIM GROSSO;11027060
2017;Bahia;2906899;CARAIBAS;1975750
2017;Bahia;2906907;CARAVELAS;2799447
2017;Bahia;2907004;CARDEAL DA SILVA;1075000
2017;Bahia;2907103;CARINHANHA;3199000
2017;Bahia;2907202;CASA NOVA;8000223
2017;Bahia;2907301;CASTRO ALVES;2284936
2017;Bahia;2907400;CATOLANDIA;1166600
2017;Bahia;2907509;CATU;6008000
2017;Bahia;2907558;CATURAMA;901000
2017;Bahia;2907608;CENTRAL;10203000
2017;Bahia;2907707;CHORROCHO;1200250
2017;Bahia;2907806;CICERO DANTAS;5035000
2017;Bahia;2907905;CIPO;3792831
2017;Bahia;2908002;COARACI;1705000
2017;Bahia;2908101;COCOS;1788000
2017;Bahia;2908200;CONCEICAO DA FEIRA;3787240
2017;Bahia;2908309;CONCEICAO DO ALMEIDA;3903000
2017;Bahia;2908408;CONCEICAO DO COITE;10400083
2017;Bahia;2908507;CONCEICAO DO JACUIPE;11544750
2017;Bahia;2908606;CONDE;2205250
2017;Bahia;2908705;CONDEUBA;1873250
2017;Bahia;2908804;CONTENDAS DO SINCORA;553000
2017;Bahia;2908903;CORACAO DE MARIA;2075000
2017;Bahia;2909000;CORDEIROS;864000
2017;Bahia;2909109;CORIBE;1132750
2017;Bahia;2909208;CORONEL JOAO SA;1459000
2017;Bahia;2909307;CORRENTINA;11440750
2017;Bahia;2909406;COTEGIPE;1212001
2017;Bahia;2909505;CRAVOLANDIA;310000
2017;Bahia;2909604;CRISOPOLIS;1322868
2017;Bahia;2909703;CRISTOPOLIS;2557001
2017;Bahia;2909802;CRUZ DAS ALMAS;10804500
2017;Bahia;2909901;CURACA;3256000
2017;Bahia;2910008;DARIO MEIRA;970750
2017;Bahia;2910057;DIAS D'AVILA;9159078
2017;Bahia;2910107;DOM BASILIO;2188750
2017;Bahia;2910206;DOM MACEDO COSTA;259000
2017;Bahia;2910305;ELISIO MEDRADO;659000
2017;Bahia;2910404;ENCRUZILHADA;2952745
2017;Bahia;2910503;ENTRE RIOS;7253250
2017;Bahia;2900504;ERICO CARDOSO;462000
2017;Bahia;2910602;ESPLANADA;5266250
2017;Bahia;2910701;EUCLIDES DA CUNHA;8810500
2017;Bahia;2910727;EUNAPOLIS;26959300
2017;Bahia;2910750;FATIMA;1949500
2017;Bahia;2910776;FEIRA DA MATA;550000
2017;Bahia;2910800;FEIRA DE SANTANA;143880400
2017;Bahia;2910859;FILADELFIA;2048062
2017;Bahia;2910909;FIRMINO ALVES;228000
2017;Bahia;2911006;FLORESTA AZUL;55000
2017;Bahia;2911105;FORMOSA DO RIO PRETO;4397000
2017;Bahia;2911204;GANDU;4697901
2017;Bahia;2911253;GAVIAO;907000
2017;Bahia;2911303;GENTIO DO OURO;172000
2017;Bahia;2911402;GLORIA;1277890
2017;Bahia;2911501;GONGOGI;358000
2017;Bahia;2911600;GOVERNADOR MANGABEIRA;3852336
2017;Bahia;2911659;GUAJERU;561500
2017;Bahia;2911709;GUANAMBI;19827500
2017;Bahia;2911808;GUARATINGA;1035000
2017;Bahia;2911857;HELIOPOLIS;1085440
2017;Bahia;2911907;IACU;2803500
2017;Bahia;2912004;IBIASSUCE;1168000
2017;Bahia;2912103;IBICARAI;2322500
2017;Bahia;2912202;IBICOARA;2994000
2017;Bahia;2912301;IBICUI;1120000
2017;Bahia;2912400;IBIPEBA;1177500
2017;Bahia;2912509;IBIPITANGA;1393000
2017;Bahia;2912608;IBIQUERA;362000
2017;Bahia;2912707;IBIRAPITANGA;1932092
2017;Bahia;2912806;IBIRAPUA;926000
2017;Bahia;2912905;IBIRATAIA;1844500
2017;Bahia;2913002;IBITIARA;1715125
2017;Bahia;2913101;IBITITA;1289000
2017;Bahia;2913200;IBOTIRAMA;5548000
2017;Bahia;2913309;ICHU;536750
2017;Bahia;2913408;IGAPORA;2292500
2017;Bahia;2913457;IGRAPIUNA;440000
2017;Bahia;2913507;IGUAI;1632500
2017;Bahia;2913606;ILHEUS;29967578
2017;Bahia;2913705;INHAMBUPE;6383172
2017;Bahia;2913804;IPECAETA;780000
2017;Bahia;2913903;IPIAU;5029000
2017;Bahia;2914000;IPIRA;9051750
2017;Bahia;2914109;IPUPIARA;1268000
2017;Bahia;2914208;IRAJUBA;928000
2017;Bahia;2914307;IRAMAIA;1383000
2017;Bahia;2914406;IRAQUARA;3363000
2017;Bahia;2914505;IRARA;3153670
2017;Bahia;2914604;IRECE;15734500
2017;Bahia;2914653;ITABELA;5311000
2017;Bahia;2914703;ITABERABA;11486544
2017;Bahia;2914802;ITABUNA;37179185
2017;Bahia;2914901;ITACARE;2412000
2017;Bahia;2915007;ITAETE;1223750
2017;Bahia;2915106;ITAGI;1047500
2017;Bahia;2915205;ITAGIBA;1310750
2017;Bahia;2915304;ITAGIMIRIM;1215500
2017;Bahia;2915353;ITAGUACU DA BAHIA;748000
2017;Bahia;2915403;ITAJU DO COLONIA;295000
2017;Bahia;2915502;ITAJUIPE;2447500
2017;Bahia;2915601;ITAMARAJU;11789676
2017;Bahia;2915700;ITAMARI;454000
2017;Bahia;2915809;ITAMBE;1831514
2017;Bahia;2916005;ITANHEM;2145000
2017;Bahia;2916104;ITAPARICA;2663250
2017;Bahia;2916203;ITAPE;1807788
2017;Bahia;2916302;ITAPEBI;762000
2017;Bahia;2916401;ITAPETINGA;11543000
2017;Bahia;2916500;ITAPICURU;2069000
2017;Bahia;2916609;ITAPITANGA;475000
2017;Bahia;2916708;ITAQUARA;565000
2017;Bahia;2916807;ITARANTIM;1338500
2017;Bahia;2916856;ITATIM;3750670
2017;Bahia;2916906;ITIRUCU;1044500
2017;Bahia;2917003;ITIUBA;2919250
2017;Bahia;2917102;ITORORO;1582000
2017;Bahia;2917201;ITUACU;1864750
2017;Bahia;2917300;ITUBERA;2876000
2017;Bahia;2917334;IUIU;843000
2017;Bahia;2917359;JABORANDI;1155500
2017;Bahia;2917409;JACARACI;1275000
2017;Bahia;2917508;JACOBINA;15863378
2017;Bahia;2917607;JAGUAQUARA;10079800
2017;Bahia;2917706;JAGUARARI;4033750
2017;Bahia;2917805;JAGUARIPE;1380796
2017;Bahia;2917904;JANDAIRA;438000
2017;Bahia;2918001;JEQUIE;24240000
2017;Bahia;2918209;JEQUIRICA;1568000
2017;Bahia;2918100;JEREMOABO;3653250
2017;Bahia;2918308;JITAUNA;976501
2017;Bahia;2918357;JOAO DOURADO;2313000
2017;Bahia;2918407;JUAZEIRO;38426648
2017;Bahia;2918456;JUCURUCU;595000
2017;Bahia;2918506;JUSSARA;889000
2017;Bahia;2918555;JUSSARI;220000
2017;Bahia;2918605;JUSSIAPE;666500
2017;Bahia;2918704;LAFAIETE COUTINHO;188000
2017;Bahia;2918753;LAGOA REAL;1107500
2017;Bahia;2918803;LAJE;4222270
2017;Bahia;2918902;LAJEDAO;602000
2017;Bahia;2919009;LAJEDINHO;1546694
2017;Bahia;2919058;LAJEDO DO TABOCAL;1396500
2017;Bahia;2919108;LAMARAO;339000
2017;Bahia;2919157;LAPAO;2938500
2017;Bahia;2919207;LAURO DE FREITAS;62227966
2017;Bahia;2919306;LENCOIS;2088000
2017;Bahia;2919405;LICINIO DE ALMEIDA;1561000
2017;Bahia;2919504;LIVRAMENTO DE NOSSA SENHORA;6327500
2017;Bahia;2919553;LUIS EDUARDO MAGALHAES;26392259
2017;Bahia;2919603;MACAJUBA;822000
2017;Bahia;2919702;MACARANI;1415000
2017;Bahia;2919801;MACAUBAS;3877000
2017;Bahia;2919900;MACURURE;745000
2017;Bahia;2919926;MADRE DE DEUS;1425000
2017;Bahia;2919959;MAETINGA;885000
2017;Bahia;2920007;MAIQUINIQUE;737500
2017;Bahia;2920106;MAIRI;2065340
2017;Bahia;2920205;MALHADA;1172000
2017;Bahia;2920304;MALHADA DE PEDRAS;910250
2017;Bahia;2920403;MANOEL VITORINO;1284250
2017;Bahia;2920452;MANSIDAO;1154000
2017;Bahia;2920502;MARACAS;3909000
2017;Bahia;2920601;MARAGOGIPE;1651750
2017;Bahia;2920700;MARAU;1237500
2017;Bahia;2920809;MARCIONILIO SOUZA;963000
2017;Bahia;2920908;MASCOTE;1129000
2017;Bahia;2921005;MATA DE SAO JOAO;6804546
2017;Bahia;2921054;MATINA;833000
2017;Bahia;2921104;MEDEIROS NETO;4636000
2017;Bahia;2921203;MIGUEL CALMON;3046000
2017;Bahia;2921302;MILAGRES;2766914
2017;Bahia;2921401;MIRANGABA;920000
2017;Bahia;2921450;MIRANTE;657000
2017;Bahia;2921500;MONTE SANTO;4582610
2017;Bahia;2921609;MORPARA;506000
2017;Bahia;2921708;MORRO DO CHAPEU;4392708
2017;Bahia;2921807;MORTUGABA;1529750
2017;Bahia;2921906;MUCUGE;1566000
2017;Bahia;2922003;MUCURI;8346500
2017;Bahia;2922052;MULUNGU DO MORRO;1059000
2017;Bahia;2922102;MUNDO NOVO;1902250
2017;Bahia;2922201;MUNIZ FERREIRA;901000
2017;Bahia;2922250;MUQUEM DE SAO FRANCISCO;1599000
2017;Bahia;2922300;MURITIBA;4871000
2017;Bahia;2922409;MUTUIPE;3376194
2017;Bahia;2922508;NAZARE;7239500
2017;Bahia;2922607;NILO PECANHA;714000
2017;Bahia;2922656;NORDESTINA;1525000
2017;Bahia;2922706;NOVA CANAA;970250
2017;Bahia;2922730;NOVA FATIMA;2171750
2017;Bahia;2922755;NOVA IBIA;255000
2017;Bahia;2922805;NOVA ITARANA;408000
2017;Bahia;2922854;NOVA REDENCAO;717140
2017;Bahia;2922904;NOVA SOURE;1841250
2017;Bahia;2923001;NOVA VICOSA;8883000
2017;Bahia;2923035;NOVO HORIZONTE;1338500
2017;Bahia;2923050;NOVO TRIUNFO;526000
2017;Bahia;2923100;OLINDINA;4008000
2017;Bahia;2923209;OLIVEIRA DOS BREJINHOS;3427400
2017;Bahia;2923308;OURICANGAS;487000
2017;Bahia;2923357;OUROLANDIA;2138000
2017;Bahia;2923407;PALMAS DE MONTE ALTO;1773500
2017;Bahia;2923506;PALMEIRAS;960000
2017;Bahia;2923605;PARAMIRIM;3245750
2017;Bahia;2923704;PARATINGA;2344000
2017;Bahia;2923803;PARIPIRANGA;2338000
2017;Bahia;2923902;PAU BRASIL;615000
2017;Bahia;2924009;PAULO AFONSO;19580122
2017;Bahia;2924058;PE DE SERRA;1507750
2017;Bahia;2924108;PEDRAO;247000
2017;Bahia;2924207;PEDRO ALEXANDRE;959000
2017;Bahia;2924306;PIATA;2237500
2017;Bahia;2924405;PILAO ARCADO;1876500
2017;Bahia;2924504;PINDAI;1784500
2017;Bahia;2924603;PINDOBACU;1479500
2017;Bahia;2924652;PINTADAS;1104750
2017;Bahia;2924678;PIRAI DO NORTE;625000
2017;Bahia;2924702;PIRIPA;1256750
2017;Bahia;2924801;PIRITIBA;2166098
2017;Bahia;2924900;PLANALTINO;1103750
2017;Bahia;2925006;PLANALTO;3742555
2017;Bahia;2925105;POCOES;7384250
2017;Bahia;2925204;POJUCA;4131500
2017;Bahia;2925253;PONTO NOVO;1355000
2017;Bahia;2925303;PORTO SEGURO;25158858
2017;Bahia;2925402;POTIRAGUA;758000
2017;Bahia;2925501;PRADO;2903000
2017;Bahia;2925600;PRESIDENTE DUTRA;1255000
2017;Bahia;2925709;PRESIDENTE JANIO QUADROS;1116750
2017;Bahia;2925758;PRESIDENTE TANCREDO NEVES;3899563
2017;Bahia;2925808;QUEIMADAS;2996500
2017;Bahia;2925907;QUIJINGUE;2054078
2017;Bahia;2925931;QUIXABEIRA;830000
2017;Bahia;2925956;RAFAEL JAMBEIRO;4228743
2017;Bahia;2926004;REMANSO;4390000
2017;Bahia;2926103;RETIROLANDIA;1997000
2017;Bahia;2926202;RIACHAO DAS NEVES;1672000
2017;Bahia;2926301;RIACHAO DO JACUIPE;5257750
2017;Bahia;2926400;RIACHO DE SANTANA;3249000
2017;Bahia;2926509;RIBEIRA DO AMPARO;1150750
2017;Bahia;2926608;RIBEIRA DO POMBAL;7829407
2017;Bahia;2926657;RIBEIRAO DO LARGO;353000
2017;Bahia;2926707;RIO DE CONTAS;812250
2017;Bahia;2926806;RIO DO ANTONIO;1981000
2017;Bahia;2926905;RIO DO PIRES;910000
2017;Bahia;2927002;RIO REAL;4281250
2017;Bahia;2927101;RODELAS;1355000
2017;Bahia;2927200;RUY BARBOSA;3052398
2017;Bahia;2927309;SALINAS DA MARGARIDA;906955
2017;Bahia;2927408;SALVADOR;477809593
2017;Bahia;2927507;SANTA BARBARA;3903250
2017;Bahia;2927606;SANTA BRIGIDA;1521750
2017;Bahia;2927705;SANTA CRUZ CABRALIA;5483805
2017;Bahia;2927804;SANTA CRUZ DA VITORIA;845000
2017;Bahia;2927903;SANTA INES;1012500
2017;Bahia;2928059;SANTA LUZIA;740000
2017;Bahia;2928109;SANTA MARIA DA VITORIA;6966156
2017;Bahia;2928406;SANTA RITA DE CASSIA;3406000
2017;Bahia;2928505;SANTA TERESINHA;452000
2017;Bahia;2928000;SANTALUZ;4821500
2017;Bahia;2928208;SANTANA;3378000
2017;Bahia;2928307;SANTANOPOLIS;670000
2017;Bahia;2928604;SANTO AMARO;5997000
2017;Bahia;2928703;SANTO ANTONIO DE JESUS;22082970
2017;Bahia;2928802;SANTO ESTEVAO;8444512
2017;Bahia;2928901;SAO DESIDERIO;5532000
2017;Bahia;2928950;SAO DOMINGOS;1399501
2017;Bahia;2929107;SAO FELIPE;2146750
2017;Bahia;2929008;SAO FELIX;1431000
