ANO;ESTADO;CÓDIGO IBGE;Município;Vendas
2003;Acre ;1200385;PLACIDO DE CASTRO;305000
2003;Acre ;1200807;PORTO ACRE;278460
2003;Acre ;1200401;RIO BRANCO;32751055
2003;Acre ;1200427;RODRIGUES ALVES;225000
2003;Acre ;1200435;SANTA ROSA DO PURUS;25000
2003;Acre ;1200450;SENADOR GUIOMARD;972184
2003;Acre ;1200500;SENA MADUREIRA;1028000
2003;Acre ;1200609;TARAUACA;390000
2003;Acre ;1200708;XAPURI;416000
2003;Amazonas;1300086;ANAMA;13000
2003;Amazonas;1300102;ANORI;170000
2003;Amazonas;1300144;APUI;373400
2003;Amazonas;1300300;AUTAZES;693300
2003;Amazonas;1300409;BARCELOS;785000
2003;Amazonas;1300508;BARREIRINHA;446013
2003;Amazonas;1300706;BOCA DO ACRE;550000
2003;Amazonas;1300805;BORBA;315000
2003;Amazonas;1300904;CANUTAMA;76000
2003;Amazonas;1301001;CARAUARI;218000
2003;Amazonas;1301100;CAREIRO;270000
2003;Amazonas;1301159;CAREIRO DA VARZEA;220000
2003;Amazonas;1301209;COARI;1919968
2003;Amazonas;1301308;CODAJAS;359399
2003;Amazonas;1301407;EIRUNEPE;464556
2003;Amazonas;1301506;ENVIRA;54442
2003;Amazonas;1301605;FONTE BOA;90000
2003;Amazonas;1301654;GUAJARA;10000
2003;Amazonas;1301704;HUMAITA;1338100
2003;Amazonas;1303809;IAUARETE;16200
2003;Amazonas;1301803;IPIXUNA;15000
2003;Amazonas;1301852;IRANDUBA;1432805
2003;Amazonas;1301902;ITACOATIARA;4374000
2003;Amazonas;1301951;ITAMARATI;5000
2003;Amazonas;1302009;ITAPIRANGA;310000
2003;Amazonas;1302108;JAPURA;8000
2003;Amazonas;1302306;JUTAI;85000
2003;Amazonas;1302405;LABREA;653399
2003;Amazonas;1302504;MANACAPURU;2939000
2003;Amazonas;1302553;MANAQUIRI;28000
2003;Amazonas;1302603;MANAUS;238676643
2003;Amazonas;1302702;MANICORE;133100
2003;Amazonas;1302900;MAUES;1558237
2003;Amazonas;1303007;NHAMUNDA;415000
2003;Amazonas;1303106;NOVA OLINDA DO NORTE;300000
2003;Amazonas;1303205;NOVO AIRAO;185000
2003;Amazonas;1303304;NOVO ARIPUANA;146200
2003;Amazonas;1303403;PARINTINS;3744152
2003;Amazonas;1303536;PRESIDENTE FIGUEIREDO;1620000
2003;Amazonas;1303569;RIO PRETO DA EVA;536000
2003;Amazonas;1303601;SANTA ISABEL DO RIO NE;310820
2003;Amazonas;1303809;SAO GABRIEL DA CACHOEI;1502798
2003;Amazonas;1304005;SILVES;180000
2003;Amazonas;1304104;TAPAUA;319200
2003;Amazonas;1304203;TEFE;2922909
2003;Amazonas;1304302;URUCARA;495000
2003;Amazonas;1304401;URUCURITUBA;42000
2003;Roraima ;1400027;AMAJARI;75000
2003;Roraima ;1400050;ALTO ALEGRE;185000
2003;Roraima ;1400100;BOA VISTA;42392299
2003;Roraima ;1400506;SAO JOAO DA BALIZA;202000
2003;Roraima ;1400175;CANTA;215000
2003;Roraima ;1400209;CARACARAI;1200000
2003;Roraima ;1400233;CAROEBE;400000
2003;Roraima ;1400472;RORAINOPOLIS;1015000
2003;Roraima ;1400308;MUCAJAI;766050
2003;Roraima ;1400605;SAO LUIZ;1208000
2003;Pará ;1500107;ABAETETUBA;1801079
2003;Pará ;1500131;ABEL FIGUEIREDO;253000
2003;Pará ;1500206;ACARA;168000
2003;Pará ;1500404;ALENQUER;897386
2003;Pará ;1500503;ALMEIRIM;1910300
2003;Pará ;1500602;ALTAMIRA;7066600
2003;Pará ;1500800;ANANINDEUA;28770601
2003;Pará ;1500859;ANAPU;35000
2003;Pará ;1500909;AUGUSTO CORREA;190000
2003;Pará ;1501204;BAIAO;230000
2003;Pará ;1501303;BARCARENA;2781036
2003;Pará ;1501402;BELEM;125867430
2003;Pará ;1501451;BELTERRA;124000
2003;Pará ;1501501;BENEVIDES;1696695
2003;Pará ;1501600;BONITO;15000
2003;Pará ;1501576;BOM JESUS DO TOCANTINS;146000
2003;Pará ;1501709;BRAGANCA;2760053
2003;Pará ;1501782;BREU BRANCO;685000
2003;Pará ;1501808;BREVES;787830
2003;Pará ;1501758;BREJO GRANDE DO ARAGUA;285000
2003;Pará ;1502103;CAMETA;30000
2003;Pará ;1502152;CANAA DOS CARAJAS;140000
2003;Pará ;1502202;CAPANEMA;2695500
2003;Pará ;1502301;CAPITAO POCO;1218900
2003;Pará ;1502400;CASTANHAL;22480987
2003;Pará ;1502707;CONCEICAO DO ARAGUAIA;2284722
2003;Pará ;1502756;CONCORDIA DO PARA;713314
2003;Pará ;1502772;CURIONOPOLIS;20000
2003;Pará ;1502905;CURUCA;325000
2003;Pará ;1502939;DOM ELISEU;1018458
2003;Pará ;1502954;ELDORADO DOS CARAJAS;118000
2003;Pará ;1503077;GARRAFAO DO NORTE;586000
2003;Pará ;1503044;FLORESTA DO ARAGUAIA;375000
2003;Pará ;1503093;GOIANESIA DO PARA;1602400
2003;Pará ;1503200;IGARAPE-ACU;916000
2003;Pará ;1503309;IGARAPE-MIRI;450000
2003;Pará ;1503457;IPIXUNA DO PARA;60000
2003;Pará ;1503507;IRITUIA;616996
2003;Pará ;1503606;ITAITUBA;6867312
2003;Pará ;1503705;ITUPIRANGA;4178120
2003;Pará ;1503754;JACAREACANGA;260745
2003;Pará ;1503804;JACUNDA;2552980
2003;Pará ;1503903;JURUTI;216000
2003;Pará ;1504059;MAE DO RIO;1339000
2003;Pará ;1504208;MARABA;21584941
2003;Pará ;1504307;MARACANA;166000
2003;Pará ;1504406;MARAPANIM;10000
2003;Pará ;1504422;MARITUBA;4324000
2003;Pará ;1504455;MEDICILANDIA;1060000
2003;Pará ;1504604;MOCAJUBA;180000
2003;Pará ;1504703;MOJU;243237
2003;Pará ;1504802;MONTE ALEGRE;1284389
2003;Pará ;1504950;NOVA ESPERANCA DO PIRI;52000
2003;Pará ;1504976;NOVA IPIXUNA;174000
2003;Pará ;1505007;NOVA TIMBOTEUA;545000
2003;Pará ;1505031;NOVO PROGRESSO;207000
2003;Pará ;1505064;NOVO REPARTIMENTO;1846000
2003;Pará ;1505106;OBIDOS;500000
2003;Pará ;1505304;ORIXIMINA;2266500
2003;Pará ;1505403;OUREM;491100
2003;Pará ;1505437;OURILANDIA DO NORTE;35000
2003;Pará ;1505486;PACAJA;1418398
2003;Pará ;1505502;PARAGOMINAS;5054820
2003;Pará ;1505536;PARAUAPEBAS;6296400
2003;Pará ;1505551;PAU D'ARCO;10000
2003;Pará ;1505635;PICARRA;569600
2003;Pará ;1505650;PLACAS;205000
2003;Pará ;1505809;PORTEL;163333
2003;Pará ;1505908;PORTO DE MOZ;1047408
2003;Pará ;1506005;PRAINHA;85500
2003;Pará ;1506104;PRIMAVERA;90000
2003;Pará ;1506138;REDENCAO;6213379
2003;Pará ;1506161;RIO MARIA;421000
2003;Pará ;1506187;RONDON DO PARA;2631000
2003;Pará ;1506195;RUROPOLIS;400000
2003;Pará ;1506203;SALINOPOLIS;2343300
2003;Pará ;1506302;SALVATERRA;8000
2003;Pará ;1506351;SANTA BARBARA DO PARA;398000
2003;Pará ;1506500;SANTA ISABEL DO PARA;10546600
2003;Pará ;1506559;SANTA LUZIA DO PARA;35000
2003;Pará ;1506583;SANTA MARIA DAS BARREI;119000
2003;Pará ;1506609;SANTA MARIA DO PARA;1116000
2003;Pará ;1506708;SANTANA DO ARAGUAIA;1830000
2003;Pará ;1506807;SANTAREM;15739635
2003;Pará ;1507003;SANTO ANTONIO DO TAUA;15000
2003;Pará ;1507151;SAO DOMINGOS DO ARAGUA;1387900
2003;Pará ;1507201;SAO DOMINGOS DO CAPIM;270000
2003;Pará ;1507300;SAO FELIX DO XINGU;470000
2003;Pará ;1507409;SAO FRANCISCO DO PARA;5805000
2003;Pará ;1507458;SAO GERALDO DO ARAGUAI;703000
2003;Pará ;1507508;SAO JOAO DO ARAGUAIA;35000
2003;Pará ;1507474;SAO JOAO DE PIRABAS;339000
2003;Pará ;1507607;SAO MIGUEL DO GUAMA;908425
2003;Pará ;1507755;SAPUCAIA;50000
2003;Pará ;1507805;SENADOR JOSE PORFIRIO;246400
2003;Pará ;1507904;SOURE;766561
2003;Pará ;1507961;TERRA ALTA;5000
2003;Pará ;1507953;TAILANDIA;2434000
2003;Pará ;1507979;TERRA SANTA;100000
2003;Pará ;1508001;TOME-ACU;1782300
2003;Pará ;1508050;TRAIRAO;65000
2003;Pará ;1508100;TUCURUI;4836050
2003;Pará ;1508084;TUCUMA;1111650
2003;Pará ;1508126;ULIANOPOLIS;917930
2003;Pará ;1508159;URUARA;1110500
2003;Pará ;1508209;VIGIA;518000
2003;Pará ;1508308;VISEU;130000
2003;Pará ;1508407;XINGUARA;2004397
2003;Pará ;1508357;VITORIA DO XINGU;427100
2003;Amapá ;1600055;SERRA DO NAVIO;115600
2003;Amapá ;1600105;AMAPA;211600
2003;Amapá ;1600154;PEDRA BRANCA DO AMAPAR;90000
2003;Amapá ;1600204;CALCOENE;195000
2003;Amapá ;1600238;FERREIRA GOMES;383650
2003;Amapá ;1600279;LARANJAL DO JARI;1417500
2003;Amapá ;1600303;MACAPA;42102489
2003;Amapá ;1600402;MAZAGAO;45000
2003;Amapá ;1600501;OIAPOQUE;2481000
2003;Amapá ;1600535;PORTO GRANDE;638500
2003;Amapá ;1600600;SANTANA;3896800
2003;Amapá ;1600709;TARTARUGALZINHO;260000
2003;Tocantins ;1700350;ALIANCA DO TOCANTINS;912000
2003;Tocantins ;1700400;ALMAS;240400
2003;Tocantins ;1700707;ALVORADA;910350
2003;Tocantins ;1701002;ANANAS;540000
2003;Tocantins ;1701101;APARECIDA DO RIO NEGRO;279000
2003;Tocantins ;1701903;ARAGUACEMA;290000
2003;Tocantins ;1700251;ABREULANDIA;105000
2003;Tocantins ;1702000;ARAGUACU;783400
2003;Tocantins ;1700301;AGUIARNOPOLIS;662000
2003;Tocantins ;1702109;ARAGUAINA;14830937
2003;Tocantins ;1702208;ARAGUATINS;1165000
2003;Tocantins ;1702307;ARAPOEMA;378600
2003;Tocantins ;1702406;ARRAIAS;565000
2003;Tocantins ;1702554;AUGUSTINOPOLIS;870000
2003;Tocantins ;1702703;AURORA DO TOCANTINS;152000
2003;Tocantins ;1702901;AXIXA DO TOCANTINS;275000
2003;Tocantins ;1703008;BABACULANDIA;95000
2003;Tocantins ;1703107;BARROLANDIA;500000
2003;Tocantins ;1703206;BERNARDO SAYAO;205000
2003;Tocantins ;1703701;BREJINHO DE NAZARE;90800
2003;Tocantins ;1703800;BURITI DO TOCANTINS;430000
2003;Tocantins ;1703909;CASEARA;219000
2003;Tocantins ;1705508;COLINAS DO TOCANTINS;2893391
2003;Tocantins ;1716703;COLMEIA;595000
2003;Tocantins ;1705557;COMBINADO;367500
2003;Tocantins ;1705607;CONCEICAO DO TOCANTINS;410000
2003;Tocantins ;1706001;COUTO DE MAGALHAES;40000
2003;Tocantins ;1706100;CRISTALANDIA;580000
2003;Tocantins ;1707009;DIANOPOLIS;1050850
2003;Tocantins ;1707108;DIVINOPOLIS DO TOCANTI;350000
2003;Tocantins ;1707207;DOIS IRMAOS DO TOCANTI;205000
2003;Tocantins ;1707306;DUERE;250000
2003;Tocantins ;1707553;FATIMA;692000
2003;Tocantins ;1707652;FIGUEIROPOLIS;732500
2003;Tocantins ;1707702;FILADELFIA;400000
2003;Tocantins ;1701309;ARAGOMINAS;205000
2003;Tocantins ;1708205;FORMOSO DO ARAGUAIA;1475250
2003;Tocantins ;1708304;GOIANORTE;145000
2003;Tocantins ;1709005;GOIATINS;145000
2003;Tocantins ;1709302;GUARAI;2193000
2003;Tocantins ;1709500;GURUPI;9310800
2003;Tocantins ;1710508;ITACAJA;334000
2003;Tocantins ;1710706;ITAGUATINS;90000
2003;Tocantins ;1712504;MARIANOPOLIS DO TOCANT;290000
2003;Tocantins ;1713205;MIRACEMA DO TOCANTINS;1467000
2003;Tocantins ;1713304;MIRANORTE;908000
2003;Tocantins ;1713601;MONTE DO CARMO;115000
2003;Tocantins ;1714203;NATIVIDADE;1197000
2003;Tocantins ;1714880;NOVA OLINDA;748429
2003;Tocantins ;1715002;NOVA ROSALANDIA;340000
2003;Tocantins ;1715101;NOVO ACORDO;139000
2003;Tocantins ;1715754;PALMEIROPOLIS;521300
2003;Tocantins ;1716109;PARAISO DO TOCANTINS;5967900
2003;Tocantins ;1702158;ARAGUANA;178000
2003;Tocantins ;1716208;PARANA;185000
2003;Tocantins ;1716505;PEDRO AFONSO;1332500
2003;Tocantins ;1716604;PEIXE;550000
2003;Tocantins ;1716653;PEQUIZEIRO;180000
2003;Tocantins ;1717503;PIUM;95000
2003;Tocantins ;1717008;PINDORAMA DO TOCANTINS;75000
2003;Tocantins ;1717800;PONTE ALTA DO BOM JESU;140000
2003;Tocantins ;1717909;PONTE ALTA DO TOCANTIN;233650
2003;Tocantins ;1718006;PORTO ALEGRE DO TOCANT;69850
2003;Tocantins ;1718204;PORTO NACIONAL;5070300
2003;Tocantins ;1718402;PRESIDENTE KENNEDY;275000
2003;Tocantins ;1718907;SANTA ROSA DO TOCANTIN;254000
2003;Tocantins ;1719004;SANTA TEREZA DO TOCANT;49900
2003;Tocantins ;1720499;SAO VALERIO DA NATIVID;310000
2003;Tocantins ;1720655;SILVANOPOLIS;460000
2003;Tocantins ;1720804;SITIO NOVO DO TOCANTIN;315000
2003;Tocantins ;1720903;TAGUATINGA;2169000
2003;Tocantins ;1721000;PALMAS;29380820
2003;Tocantins ;1721109;TOCANTINIA;490000
2003;Tocantins ;1721208;TOCANTINOPOLIS;1140000
2003;Tocantins ;1722107;XAMBIOA;45000
2003;Tocantins ;1722081;WANDERLANDIA;423059
2003;Tocantins ;1703826;CACHOEIRINHA;21000
2003;Tocantins ;1703842;CAMPOS LINDOS;255000
2003;Tocantins ;1703867;CARIRI DO TOCANTINS;702200
2003;Tocantins ;1703883;CARMOLANDIA;75000
2003;Tocantins ;1706258;CRIXAS DO TOCANTINS;79500
2003;Tocantins ;1706506;DARCINOPOLIS;350000
2003;Tocantins ;1707405;ESPERANTINA;140000
2003;Tocantins ;1708254;FORTALEZA DO TABOCAO;837000
2003;Tocantins ;1710904;ITAPIRATINS;52000
2003;Tocantins ;1711506;JAU DO TOCANTINS;180000
2003;Tocantins ;1711902;LAGOA DA CONFUSAO;390000
2003;Tocantins ;1712009;LAJEADO;10000
2003;Tocantins ;1712454;LUZINOPOLIS;227000
2003;Tocantins ;1713809;PALMEIRAS DO TOCANTINS;40000
2003;Tocantins ;1713957;MURICILANDIA;165000
2003;Tocantins ;1715150;NOVO ALEGRE;205000
2003;Tocantins ;1716307;PAU D'ARCO;180000
2003;Tocantins ;1718709;RIO DOS BOIS;259000
2003;Tocantins ;1718451;PUGMIL;288000
2003;Tocantins ;1718840;SANDOLANDIA;150000
2003;Tocantins ;1718865;SANTA FE DO ARAGUAIA;45000
2003;Tocantins ;1720150;SAO FELIX DO TOCANTINS;10000
2003;Tocantins ;1720200;SAO MIGUEL DO TOCANTIN;210000
2003;Tocantins ;1720259;SAO SALVADOR DO TOCANT;165000
2003;Tocantins ;1720978;TALISMA;178100
2003;Maranhão ;2100055;ACAILANDIA;12177685
2003;Maranhão ;2100204;ALCANTARA;258500
2003;Maranhão ;2100436;ALTO ALEGRE DO MARANHA;246000
2003;Maranhão ;2100501;ALTO PARNAIBA;331600
2003;Maranhão ;2100600;AMARANTE DO MARANHAO;202000
2003;Maranhão ;2100808;ANAPURUS;420000
2003;Maranhão ;2100907;ARAIOSES;144000
2003;Maranhão ;2100956;ARAME;201000
2003;Maranhão ;2101004;ARARI;198000
2003;Maranhão ;2101202;BACABAL;3612760
2003;Maranhão ;2101301;BACURI;75000
2003;Maranhão ;2101400;BALSAS;4754831
2003;Maranhão ;2101509;BARAO DE GRAJAU;489000
2003;Maranhão ;2101608;BARRA DO CORDA;2574000
2003;Maranhão ;2101707;BARREIRINHAS;981250
2003;Maranhão ;2101772;BELA VISTA DO MARANHAO;179000
2003;Maranhão ;2101806;BENEDITO LEITE;85000
2003;Maranhão ;2101905;BEQUIMAO;190400
2003;Maranhão ;2102002;BOM JARDIM;523000
2003;Maranhão ;2102101;BREJO;1040000
2003;Maranhão ;2102200;BURITI;300000
2003;Maranhão ;2102309;BURITI BRAVO;184915
2003;Maranhão ;2102325;BURITICUPU;1505012
2003;Maranhão ;2102408;CAJAPIO;122000
2003;Maranhão ;2102556;CAMPESTRE DO MARANHAO;5000
2003;Maranhão ;2102705;CANTANHEDE;10000
2003;Maranhão ;2102804;CAROLINA;754200
2003;Maranhão ;2102903;CARUTAPERA;1012000
2003;Maranhão ;2103000;CAXIAS;6553011
2003;Maranhão ;2103109;CEDRAL;39000
2003;Maranhão ;2103208;CHAPADINHA;2013320
2003;Maranhão ;2103257;CIDELANDIA;327000
2003;Maranhão ;2103307;CODO;2430240
2003;Maranhão ;2103406;COELHO NETO;1186000
2003;Maranhão ;2103505;COLINAS;946000
2003;Maranhão ;2103604;COROATA;1859000
2003;Maranhão ;2103703;CURURUPU;340000
2003;Maranhão ;2103752;DAVINOPOLIS;95000
2003;Maranhão ;2103802;DOM PEDRO;1622650
2003;Maranhão ;2103901;DUQUE BACELAR;45000
2003;Maranhão ;2104008;ESPERANTINOPOLIS;380000
2003;Maranhão ;2104057;ESTREITO;1053845
2003;Maranhão ;2104073;FEIRA NOVA DO MARANHAO;10000
2003;Maranhão ;2104081;FERNANDO FALCAO;15000
2003;Maranhão ;2104099;FORMOSA DA SERRA NEGRA;194000
2003;Maranhão ;2104107;FORTALEZA DOS NOGUEIRA;242000
2003;Maranhão ;2104206;FORTUNA;140000
2003;Maranhão ;2104305;GODOFREDO VIANA;334200
2003;Maranhão ;2104602;GOVERNADOR EUGENIO BAR;55000
2003;Maranhão ;2104677;GOVERNADOR NUNES FREIR;264050
2003;Maranhão ;2104800;GRAJAU;1850000
2003;Maranhão ;2104909;GUIMARAES;10000
2003;Maranhão ;2105005;HUMBERTO DE CAMPOS;5000
2003;Maranhão ;2105104;ICATU;55000
2003;Maranhão ;2105153;IGARAPE DO MEIO;127000
2003;Maranhão ;2105203;IGARAPE GRANDE;533000
2003;Maranhão ;2105302;IMPERATRIZ;19436057
2003;Maranhão ;2105401;ITAPECURU MIRIM;1903000
2003;Maranhão ;2105427;ITINGA DO MARANHAO;1035000
2003;Maranhão ;2105476;JENIPAPO DOS VIEIRAS;20000
2003;Maranhão ;2105500;JOAO LISBOA;280000
2003;Maranhão ;2105609;JOSELANDIA;130000
2003;Maranhão ;2105708;LAGO DA PEDRA;965000
2003;Maranhão ;2105807;LAGO DO JUNCO;170000
2003;Maranhão ;2105906;LAGO VERDE;70000
2003;Maranhão ;2105948;LAGO DOS RODRIGUES;30000
2003;Maranhão ;2105989;LAJEADO NOVO;285000
2003;Maranhão ;2106003;LIMA CAMPOS;295000
2003;Maranhão ;2106102;LORETO;262000
2003;Maranhão ;2106300;MAGALHAES DE ALMEIDA;136000
2003;Maranhão ;2106326;MARACACUME;982000
2003;Maranhão ;2106375;MARANHAOZINHO;104000
2003;Maranhão ;2106409;MATA ROMA;90000
2003;Maranhão ;2106508;MATINHA;340000
2003;Maranhão ;2106706;MIRADOR;270000
2003;Maranhão ;2106755;MIRANDA DO NORTE;1759410
2003;Maranhão ;2106805;MIRINZAL;726000
2003;Maranhão ;2107001;MONTES ALTOS;140000
2003;Maranhão ;2107100;MORROS;301100
2003;Maranhão ;2107357;NOVA OLINDA DO MARANHA;31250
2003;Maranhão ;2107407;OLHO D'AGUA DAS CUNHAS;840000
2003;Maranhão ;2107506;PACO DO LUMIAR;2156189
2003;Maranhão ;2107605;PALMEIRANDIA;90000
2003;Maranhão ;2107704;PARAIBANO;450000
2003;Maranhão ;2107803;PARNARAMA;475000
2003;Maranhão ;2107902;PASSAGEM FRANCA;105000
2003;Maranhão ;2108009;PASTOS BONS;894000
2003;Maranhão ;2108108;PAULO RAMOS;360000
2003;Maranhão ;2108207;PEDREIRAS;1808000
2003;Maranhão ;2108405;PERI MIRIM;250000
2003;Maranhão ;2108454;PERITORO;378000
2003;Maranhão ;2108504;PINDARE MIRIM;360000
2003;Maranhão ;2108603;PINHEIRO;2065813
2003;Maranhão ;2108702;PIO XII;484000
2003;Maranhão ;2108900;POCAO DE PEDRAS;555000
2003;Maranhão ;2109007;PORTO FRANCO;1481262
2003;Maranhão ;2109106;PRESIDENTE DUTRA;3106739
2003;Maranhão ;2109239;PRESIDENTE MEDICI;139000
2003;Maranhão ;2109452;RAPOSA;188500
2003;Maranhão ;2109502;RIACHAO;359000
2003;Maranhão ;2109551;RIBAMAR FIQUENE;75000
2003;Maranhão ;2109601;ROSARIO;1214344
2003;Maranhão ;2109759;SANTA FILOMENA DO MARA;35100
2003;Maranhão ;2109809;SANTA HELENA;351220
2003;Maranhão ;2109908;SANTA INES;3522650
2003;Maranhão ;2110005;SANTA LUZIA;1679262
2003;Maranhão ;2110039;SANTA LUZIA DO PARUA;972690
2003;Maranhão ;2110104;SANTA QUITERIA DO MARA;265000
2003;Maranhão ;2110203;SANTA RITA;1265850
2003;Maranhão ;2110401;SAO BENEDITO DO RIO PR;81000
2003;Maranhão ;2110500;SAO BENTO;1015000
2003;Maranhão ;2110609;SAO BERNARDO;723500
2003;Maranhão ;2110658;SAO DOMINGOS DO AZEITA;682000
2003;Maranhão ;2110708;SAO DOMINGOS DO MARANH;904400
2003;Maranhão ;2110856;SAO FRANCISCO DO BREJA;285000
2003;Maranhão ;2111052;SAO JOAO DO PARAISO;189000
2003;Maranhão ;2111078;SAO JOAO DO SOTER;15000
2003;Maranhão ;2111102;SAO JOAO DOS PATOS;922765
2003;Maranhão ;2111201;SAO JOSE DE RIBAMAR;12177160
2003;Maranhão ;2111300;SAO LUIS;97240687
2003;Maranhão ;2111409;SAO LUIS GONZAGA DO MA;400000
2003;Maranhão ;2111508;SAO MATEUS DO MARANHAO;842000
2003;Maranhão ;2111532;SAO PEDRO DA AGUA BRAN;16000
2003;Maranhão ;2111573;SAO PEDRO DOS CRENTES;65000
2003;Maranhão ;2111607;SAO RAIMUNDO DAS MANGA;626600
2003;Maranhão ;2111706;SAO VICENTE FERRER;529500
2003;Maranhão ;2111763;SENADOR LA ROCQUE;60000
2003;Maranhão ;2111805;SITIO NOVO;145000
2003;Maranhão ;2112001;TASSO FRAGOSO;10000
2003;Maranhão ;2112209;TIMON;4473571
2003;Maranhão ;2112233;TRIZIDELA DO VALE;520000
2003;Maranhão ;2112308;TUNTUM;310000
2003;Maranhão ;2112407;TURIACU;472800
2003;Maranhão ;2112506;TUTOIA;600000
2003;Maranhão ;2112605;URBANO SANTOS;193600
2003;Maranhão ;2112704;VARGEM GRANDE;690000
2003;Maranhão ;2112803;VIANA;1115000
2003;Maranhão ;2112852;VILA NOVA DOS MARTIRIO;20000
2003;Maranhão ;2112902;VITORIA DO MEARIM;1540336
2003;Maranhão ;2113009;VITORINO FREIRE;980000
2003;Maranhão ;2114007;ZE DOCA;1334221
2003;Piauí;2200103;AGRICOLANDIA;50000
2003;Piauí;2200202;AGUA BRANCA;786091
2003;Piauí;2200251;ALAGOINHA DO PIAUI;50000
2003;Piauí;2200277;ALEGRETE DO PIAUI;175000
2003;Piauí;2200301;ALTO LONGA;20000
2003;Piauí;2200400;ALTOS;1150890
2003;Piauí;2200459;ALVORADA DO GURGUEIA;135000
2003;Piauí;2200509;AMARANTE;335000
2003;Piauí;2200608;ANGICAL DO PIAUI;285050
2003;Piauí;2200707;ANISIO DE ABREU;100000
2003;Piauí;2200905;AROAZES;105000
2003;Piauí;2201051;ASSUNCAO DO PIAUI;105000
2003;Piauí;2201101;AVELINO LOPES;75000
2003;Piauí;2201150;BAIXA GRANDE DO RIBEIR;95000
2003;Piauí;2201176;BARRA D'ALCANTARA;20000
2003;Piauí;2201200;BARRAS;954000
2003;Piauí;2201408;BARRO DURO;210000
2003;Piauí;2201507;BATALHA;477500
2003;Piauí;2201606;BENEDITINOS;50000
2003;Piauí;2201705;BERTOLINIA;100000
2003;Piauí;2201739;BETANIA DO PIAUI;125000
2003;Piauí;2201770;BOA HORA;55000
2003;Piauí;2201804;BOCAINA;5000
2003;Piauí;2201903;BOM JESUS;1663000
2003;Piauí;2201929;BONFIM DO PIAUI;55000
2003;Piauí;2201960;BRASILEIRA;45000
2003;Piauí;2202000;BURITI DOS LOPES;515000
2003;Piauí;2202026;BURITI DOS MONTES;35000
